id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,76,4,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,74,4,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,78,5,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,78,5,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,78,5,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,78,5,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,83,5,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,78,5,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,78,5,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,390,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,76,4,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,74,4,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,78,5,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,2638,55.482277,-20.899198
2023-1289402,2023-03-31,000001,Vente,5540185,55,,RUE LACROIX,0728,97490,97411,Saint-Denis,974,,,97411000BH0203,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2638,55.482277,-20.899198
2023-1289403,2023-03-24,000001,Vente,146520,19,B,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,,,97411000AS0673,,,63,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.457794,-20.88983
2023-1289403,2023-03-24,000001,Vente,146520,19,B,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,,,97411000AS0673,,,30,,,,,,,,,,1,2,Appartement,58,3,,,,,,55.457794,-20.88983
2023-1289404,2023-03-30,000001,Vente,300000,131,,RLE DES PALMISTES,1420,97440,97409,Saint-André,974,,,97409000AP0462,,,,,,,,,,,,,0,1,Maison,126,5,S,sols,,,1163,55.653291,-20.957319
2023-1289404,2023-03-30,000001,Vente,300000,131,,RLE DES PALMISTES,1420,97440,97409,Saint-André,974,,,97409000AP0462,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1163,55.653291,-20.957319
2023-1289405,2023-03-30,000001,Vente,130000,1,,ALL NEUVILLE,0458,97419,97408,La Possession,974,,,97408000AW1109,,,,,,,,,,,,,0,1,Maison,78,3,S,sols,,,499,55.37971,-20.986061
2023-1289406,2023-03-23,000001,Vente,382500,26,,RUE MOZART,0291,97438,97418,Sainte-Marie,974,,,97418000BE0177,,,,,,,,,,,,,0,1,Maison,108,5,S,sols,,,533,55.566633,-20.89729
2023-1289406,2023-03-23,000001,Vente,382500,26,,RUE MOZART,0291,97438,97418,Sainte-Marie,974,,,97418000BE0177,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,533,55.566633,-20.89729
2023-1289407,2023-03-31,000001,Vente,100000,,,BRAS PANON,B020,97412,97402,Bras-Panon,974,,,97402000AH0192,,,,,,,,,,,,,0,,,,,S,sols,,,144,55.678972,-20.996463
2023-1289407,2023-03-31,000001,Vente,100000,2,,RUE ROGER VIDOT,0500,97412,97402,Bras-Panon,974,,,97402000AH1782,,,,,,,,,,,,,0,1,Maison,95,6,S,sols,,,264,55.678925,-20.996676
2023-1289408,2023-03-22,000001,Vente,175510,19,B,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,,,97411000AS0673,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.457794,-20.88983
2023-1289408,2023-03-22,000001,Vente,175510,19,B,RUE LEON DIERX,0758,97400,97411,Saint-Denis,974,,,97411000AS0673,,,14,,,,,,,,,,1,2,Appartement,83,4,,,,,,55.457794,-20.88983
2023-1289409,2023-03-24,000001,Vente,825000,17,,RUE DE L AMIRAL LACAZE,0080,97400,97411,Saint-Denis,974,,,97411000AD0205,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,109,0,S,sols,,,120,55.448077,-20.874917
2023-1289410,2023-03-27,000002,Vente,77500,39,B,RUE SAINT VINCENT DE PAUL,1770,97430,97422,Le Tampon,974,,,97422000BD2841,,,,,,,,,,,,,0,,,,,B,bois,IMPRO,Lande improductive,431,55.527381,-21.269483
2023-1289410,2023-03-27,000002,Vente,77500,39,T,RUE SAINT VINCENT DE PAUL,1770,97430,97422,Le Tampon,974,,,97422000BD3702,,,,,,,,,,,,,0,,,,,T,terres,,,103,55.527303,-21.26956
2023-1289411,2023-04-04,000001,Vente,120000,72,,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,,,97411000HV0192,,,7,,,,,,,,,,1,2,Appartement,50,2,,,,,,55.494623,-20.899706
2023-1289411,2023-04-04,000001,Vente,120000,72,,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,,,97411000HV0192,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.494623,-20.899706
2023-1289412,2023-03-30,000001,Vente,158000,,,BEAUSEJOUR,B065,97438,97418,Sainte-Marie,974,,,97418000AT2325,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,302,55.52535,-20.919674
2023-1289413,2023-03-31,000001,Vente,345000,121,,RTE DE L EPERON,0553,97435,97415,Saint-Paul,974,,,97415000CT2645,,,21,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,55.251023,-21.043395
2023-1289414,2023-03-31,000001,Vente,950000,202,,RUE GENERAL DE GAULLE,0660,97460,97415,Saint-Paul,974,,,97415000DE0065,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,18,0,S,sols,,,758,55.223066,-21.059038
2023-1289414,2023-03-31,000001,Vente,950000,202,,RUE GENERAL DE GAULLE,0660,97460,97415,Saint-Paul,974,,,97415000DE0065,,,,,,,,,,,,,0,1,Maison,5,1,S,sols,,,758,55.223066,-21.059038
2023-1289414,2023-03-31,000001,Vente,950000,202,,RUE GENERAL DE GAULLE,0660,97460,97415,Saint-Paul,974,,,97415000DE0065,,,,,,,,,,,,,0,1,Maison,75,4,S,sols,,,758,55.223066,-21.059038
2023-1289415,2023-03-31,000001,Vente,189000,522,,RTE NATIONALE 2,0160,97439,97419,Sainte-Rose,974,,,97419000AX0589,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,705,55.820181,-21.19706
2023-1289416,2023-03-24,000001,Vente,615000,16,,CHE DES ALIZES LA MTAGN,0042,97417,97411,Saint-Denis,974,,,97411000CD1202,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,505,55.419175,-20.894042
2023-1289416,2023-03-24,000001,Vente,615000,,,MONTAGNE 9EME,B116,97417,97411,Saint-Denis,974,,,97411000CD1205,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,700,55.418768,-20.893981
2023-1289416,2023-03-24,000001,Vente,615000,,,MONTAGNE 9EME,B116,97417,97411,Saint-Denis,974,,,97411000CD1207,,,,,,,,,,,,,0,,,,,S,sols,,,799,55.418864,-20.894281
2023-1289416,2023-03-24,000001,Vente,615000,,,MONTAGNE 9EME,B116,97417,97411,Saint-Denis,974,,,97411000CD1208,,,,,,,,,,,,,0,,,,,S,sols,,,247,55.419012,-20.894146
2023-1289416,2023-03-24,000001,Vente,615000,,,MONTAGNE 9EME,B116,97417,97411,Saint-Denis,974,,,97411000CD1211,,,,,,,,,,,,,0,,,,,S,sols,,,20,55.418825,-20.894442
2023-1289417,2023-03-24,000001,Vente,315000,16,,CHE DES ALIZES LA MTAGN,0042,97417,97411,Saint-Denis,974,,,97411000CD1203,,,,,,,,,,,,,0,,,,,S,sols,,,84,55.419246,-20.894146
2023-1289417,2023-03-24,000001,Vente,315000,,,MONTAGNE 9EME,B116,97417,97411,Saint-Denis,974,,,97411000CD1209,,,,,,,,,,,,,0,,,,,S,sols,,,663,55.419175,-20.894387
2023-1289417,2023-03-24,000001,Vente,315000,,,MONTAGNE 9EME,B116,97417,97411,Saint-Denis,974,,,97411000CD1210,,,,,,,,,,,,,0,,,,,S,sols,,,302,55.419451,-20.894658
2023-1289417,2023-03-24,000001,Vente,315000,,,MONTAGNE 9EME,B116,97417,97411,Saint-Denis,974,,,97411000CD1212,,,,,,,,,,,,,0,,,,,S,sols,,,328,55.419134,-20.894487
