id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-1419341,2020-03-09,000001,Vente,270000,40,,RTE DU TROU D EAU,1453,97434,97415,Saint-Paul,974,,,97415000EW0274,,,47,28.98,,,,,,,,,1,2,Appartement,28,2,,,,,,55.239246,-21.096624
2020-1419341,2020-03-09,000001,Vente,270000,40,,RTE DU TROU D EAU,1453,97434,97415,Saint-Paul,974,,,97415000EW0274,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.239246,-21.096624
2020-1419342,2020-04-20,000001,Vente en l'état futur d'achèvement,284300,25,,RUE DU GEN DE GAULLE  (ST G),0659,97434,97415,Saint-Paul,974,,,97415000CZ0962,,,27,,,,,,,,,,1,,,,,,,,,,55.222546,-21.049214
2020-1419342,2020-04-20,000001,Vente en l'état futur d'achèvement,284300,25,,RUE DU GEN DE GAULLE  (ST G),0659,97434,97415,Saint-Paul,974,,,97415000CZ0962,,,8,,,,,,,,,,1,,,,,,,,,,55.222546,-21.049214
2020-1419343,2020-04-03,000001,Vente,76592.67,8,B,RUE DES MASCARINS,0993,97460,97415,Saint-Paul,974,,,97415000EY1867,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,163,55.273603,-21.028901
2020-1419343,2020-04-03,000001,Vente,76592.67,8,B,RUE DES MASCARINS,0993,97460,97415,Saint-Paul,974,,,97415000EY1891,,,,,,,,,,,,,0,,,,,S,sols,,,68,55.273645,-21.028946
2020-1419344,2020-04-21,000001,Vente,202000,27,,RUE MEDICIS,0448,97438,97418,Sainte-Marie,974,,,97418000BS0051,,,15,91.67,,,,,,,,,1,1,Maison,99,4,,,,,,55.544642,-20.92589
2020-1419345,2020-03-23,000001,Vente,266500,14,,RUE AUBERT RIVIERE,0781,97441,97420,Sainte-Suzanne,974,,,97420000AL0530,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,469,55.621644,-20.931943
2020-1419346,2020-04-21,000002,Vente,300000,104,Q,RTE DE MONTGAILLARD,0950,97400,97411,Saint-Denis,974,,,97411000EY0100,,,,,,,,,,,,,0,,,,,T,terres,,,1309,55.464444,-20.91236
2020-1419346,2020-04-21,000002,Vente,300000,104,Q,RTE DE MONTGAILLARD,0950,97400,97411,Saint-Denis,974,,,97411000EY0181,,,,,,,,,,,,,0,,,,,T,terres,,,135,55.464463,-20.912276
2020-1419347,2020-04-20,000001,Vente,205000,53,,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,,,97411000HB0275,,,37,,,,,,,,,,1,2,Appartement,77,3,,,,,,55.472846,-20.89934
2020-1419348,2020-03-16,000001,Vente,75000,25,,BD DE LA PROVIDENCE,1160,97400,97411,Saint-Denis,974,,,97411000DL0616,,,66,33.34,,,,,,,,,1,2,Appartement,33,1,,,,,,55.456121,-20.892859
2020-1419348,2020-03-16,000001,Vente,75000,25,,BD DE LA PROVIDENCE,1160,97400,97411,Saint-Denis,974,,,97411000DL0616,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.456121,-20.892859
2020-1419349,2020-04-03,000001,Vente,1600,,,FLEURIMONT SUD,B306,97460,97415,Saint-Paul,974,,,97415000CR0308,,,,,,,,,,,,,0,,,,,T,terres,,,1908,55.279517,-21.043574
2020-1419350,2020-03-11,000001,Vente,400000,36,,RUE GABRIEL DE KERVEGUEN,0554,97490,97411,Saint-Denis,974,,,97411000BL0248,,,,,,,,,,,,,0,,,,,S,sols,,,1017,55.497581,-20.8908
2020-1419351,2020-03-12,000001,Vente,375000,16,,RUE SAPHIR,0352,97438,97418,Sainte-Marie,974,,,97418000BE0278,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,549,55.571172,-20.895284
2020-1419352,2020-03-13,000001,Vente,109000,1,,RUE ALPHONSE ANNIBAL,0036,97412,97402,Bras-Panon,974,,,97402000AH1839,,,2,52.73,,,,,,,,,1,2,Appartement,53,3,,,,,,55.676465,-20.992933
2020-1419353,2020-04-21,000001,Vente,181900,18,B,SEN DES POMMES,0210,97439,97419,Sainte-Rose,974,,,97419000AE0321,,,,,,,,,,,,,0,,,,,T,terres,,,29,55.759556,-21.120154
2020-1419353,2020-04-21,000001,Vente,181900,18,B,SEN DES POMMES,0210,97439,97419,Sainte-Rose,974,,,97419000AE0322,,,,,,,,,,,,,0,,,,,T,terres,,,82,55.759539,-21.120066
2020-1419353,2020-04-21,000001,Vente,181900,18,B,SEN DES POMMES,0210,97439,97419,Sainte-Rose,974,,,97419000AE0368,,,,,,,,,,,,,0,1,Maison,123,5,S,sols,,,1159,55.759716,-21.120083
2020-1419354,2020-03-13,000001,Echange,114900,5,,RUE DES PANIERS,1055,97400,97411,Saint-Denis,974,,,97411000ES0152,,,83,,,,,,,,,,1,2,Appartement,44,2,,,,,,55.458985,-20.898374
2020-1419354,2020-03-13,000001,Echange,114900,3,,RUE DES PANIERS,1055,97400,97411,Saint-Denis,974,,,97411000ES0152,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.458985,-20.898374
2020-1419355,2020-03-13,000002,Echange,220000,22,A,RUE MAOUTA CHRISTAMON,0739,97441,97420,Sainte-Suzanne,974,,,97420000AB1331,,,,,,,,,,,,,0,1,Maison,81,4,S,sols,,,394,55.58343,-20.927136
2020-1419356,2020-04-15,000001,Vente,37620,,,LE MOULIN JOLI,B210,97419,97408,La Possession,974,,,97408000AP1241,,,,,,,,,,,,,0,,,,,T,terres,,,228,55.324825,-20.957638
2020-1419357,2020-04-15,000001,Vente,10395,,,LE MOULIN JOLI,B210,97419,97408,La Possession,974,,,97408000AP1366,,,,,,,,,,,,,0,,,,,T,terres,,,63,55.324788,-20.957567
2020-1419358,2020-04-15,000001,Vente,17160,,,LE MOULIN JOLI,B210,97419,97408,La Possession,974,,,97408000AP1245,,,,,,,,,,,,,0,,,,,T,terres,,,104,55.325041,-20.957116
2020-1419359,2020-04-24,000001,Vente,46400,,,RUE ADOLPHE RAMASSAMY,0027,97490,97411,Saint-Denis,974,,,97411000BK0555,,,23,,,,,,,,,,1,2,Appartement,33,1,,,,,,55.491153,-20.898276
2020-1419359,2020-04-24,000001,Vente,46400,,,RUE ADOLPHE RAMASSAMY,0027,97490,97411,Saint-Denis,974,,,97411000BK0555,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.491153,-20.898276
2020-1419360,2020-04-24,000001,Vente,44000,5,A,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,,,97411000BD0505,,,17,,,,,,,,,,1,2,Appartement,19,1,,,,,,55.484262,-20.894156
2020-1419361,2020-03-30,000001,Vente,260000,16,E,RUE CHARLES BEAUDELAIRE,0494,97441,97420,Sainte-Suzanne,974,,,97420000AZ0847,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,309,55.636314,-20.930752
2020-1419362,2020-03-30,000001,Vente,148000,2,,RUE JACQUES AUBERT,1828,97435,97415,Saint-Paul,974,,,97415000CT1440,,,94,11,,,,,,,,,1,3,Dépendance,,0,,,,,,55.260186,-21.047069
2020-1419362,2020-03-30,000001,Vente,148000,2,,RUE JACQUES AUBERT,1828,97435,97415,Saint-Paul,974,,,97415000CT1440,,,27,44.84,,,,,,,,,1,2,Appartement,45,2,,,,,,55.260186,-21.047069
2020-1419363,2020-04-24,000001,Vente,689470,8,,RUE CORDELIA,0374,97434,97415,Saint-Paul,974,,,97415000DE1035,,,,,,,,,,,,,0,1,Maison,148,5,S,sols,,,787,55.230081,-21.063862
2020-1419364,2020-04-24,000001,Vente,422400,8,,RUE COCO ROBERT,0247,97438,97418,Sainte-Marie,974,,,97418000AC0835,,,57,,58,,59,,60,,61,,8,4,Local industriel. commercial ou assimilé,369,0,,,,,,55.535513,-20.896589
2020-1419365,2020-04-06,000001,Vente,150000,145,T,RTE NATIONALE 3 - LA CONFIANCE,0478,97470,97410,Saint-Benoît,974,,,97410000BE0862,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,267,55.704734,-21.067912
2020-1419366,2020-04-24,000001,Vente,103000,343,,CHE DE L ECOLE,0680,97440,97409,Saint-André,974,,,97409000AS1381,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.673381,-20.939856
2020-1419366,2020-04-24,000001,Vente,103000,3132,,CHE LAGOURGUE,1000,97440,97409,Saint-André,974,,,97409000AS1381,,,20,,,,,,,,,,1,2,Appartement,40,2,,,,,,55.673381,-20.939856
2020-1419367,2020-04-24,000001,Vente,74000,27,,CHE PATELIN,1460,97440,97409,Saint-André,974,,,97409000AW1263,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,455,55.666206,-20.969206
2020-1419368,2020-04-03,000001,Vente,280000,11,,RUE DES JACARANDAS      (BDN),0775,97411,97415,Saint-Paul,974,,,97415000AW0807,,,,,,,,,,,,,0,1,Maison,133,5,S,sols,,,462,55.332959,-20.983764
2020-1419369,2020-04-21,000001,Vente,180000,45,,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,,,97411000HI0215,,,1062,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.477226,-20.910051
2020-1419369,2020-04-21,000001,Vente,180000,45,,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,,,97411000HI0215,,,1044,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.477226,-20.910051
2020-1419369,2020-04-21,000001,Vente,180000,45,,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,,,97411000HI0215,,,19,62.41,,,,,,,,,1,2,Appartement,65,3,,,,,,55.477226,-20.910051
2020-1419370,2020-03-30,000001,Vente,265000,6,,IMP DE TROMELIN,0518,97419,97408,La Possession,974,,,97408000AP0811,,,2,77.71,93,,,,,,,,2,4,Local industriel. commercial ou assimilé,75,0,,,,,,55.331936,-20.962347
2020-1419370,2020-03-30,000001,Vente,265000,6,,IMP DE TROMELIN,0518,97419,97408,La Possession,974,,,97408000AP0811,,,92,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,69,0,,,,,,55.331936,-20.962347
2020-1419370,2020-03-30,000001,Vente,265000,6,,IMP DE TROMELIN,0518,97419,97408,La Possession,974,,,97408000AP0811,,,3,47.38,,,,,,,,,1,4,Local industriel. commercial ou assimilé,51,0,,,,,,55.331936,-20.962347
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,4340,55.699852,-21.056493
2020-1419371,2020-03-31,000001,Vente,1915362,23,,IMP BAOBAB,0938,97470,97410,Saint-Benoît,974,,,97410000AV0031,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,4340,55.699852,-21.056493
2020-1419372,2020-04-03,000001,Vente,16275,302,,CHE DU TOUR DES ROCHES,1440,97460,97415,Saint-Paul,974,,,97415000BW1379,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,270,55.289928,-21.009672
2020-1419373,2020-04-14,000001,Vente,146000,,,CHE DE LA BALANCE,0110,97460,97415,Saint-Paul,974,,,97415000CV1373,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,419,55.269936,-21.035803
2020-1419373,2020-04-14,000001,Vente,146000,,,CHE DE LA BALANCE,0110,97460,97415,Saint-Paul,974,,,97415000CV1380,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1294,55.270222,-21.035972
2020-1419374,2020-04-17,000001,Vente,260000,51,,RTE DES PALMIERS,1049,97417,97411,Saint-Denis,974,,,97411000BZ1495,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,884,55.422058,-20.891345
2020-1419374,2020-04-17,000001,Vente,260000,51,B,RTE DES PALMIERS,1049,97417,97411,Saint-Denis,974,,,97411000BZ1496,,,,,,,,,,,,,0,1,Maison,111,6,S,sols,,,540,55.422213,-20.891674
2020-1419375,2020-03-27,000001,Vente,310000,41,T,RUE KARL MARX,0217,97419,97408,La Possession,974,,,97408000AO0327,,,,,,,,,,,,,0,,,,,S,sols,,,1153,55.338246,-20.953698
2020-1419375,2020-03-27,000001,Vente,310000,13,B,CHEM DIJOUX,0161,97419,97408,La Possession,974,,,97408000AO1554,,,,,,,,,,,,,0,1,Maison,105,3,S,sols,,,428,55.337756,-20.953356
2020-1419376,2020-03-26,000002,Vente,250000,194,B,RTE GABRIEL MACE,0556,97490,97411,Saint-Denis,974,,,97411000IE0774,,,,,,,,,,,,,0,1,Maison,103,4,,,,,,55.49407,-20.922419
2020-1419376,2020-03-26,000002,Vente,250000,198,,RTE GABRIEL MACE,0556,97490,97411,Saint-Denis,974,,,97411000IE0776,,,,,,,,,,,,,0,,,,,S,sols,,,308,55.494153,-20.922369
2020-1419377,2020-04-28,000001,Vente,47000,215,,BD JEAN  JAURES,0692,97490,97411,Saint-Denis,974,,,97411000BH0048,,,811,22.35,,,,,,,,,1,2,Appartement,22,1,,,,,,55.478972,-20.898884
2020-1419378,2020-04-08,000001,Vente,128000,220,B,CHE KER ANVAL,0795,97423,97415,Saint-Paul,974,,,97415000CH2697,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,757,55.329781,-21.038831
2020-1419379,2020-04-10,000001,Vente,288000,14,,CHE DES BRISES        LA MTGNE,0242,97417,97411,Saint-Denis,974,,,97411000DW0255,,,,,,,,,,,,,0,1,Maison,80,6,S,sols,,,506,55.425379,-20.881973
2020-1419379,2020-04-10,000001,Vente,288000,14,,CHE DES BRISES        LA MTGNE,0242,97417,97411,Saint-Denis,974,,,97411000DW0258,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,89,55.425084,-20.882002
2020-1419380,2020-04-09,000001,Vente terrain à bâtir,88200,76,,CHE RINGUET,0421,97441,97420,Sainte-Suzanne,974,,,97420000AS1186,,,,,,,,,,,,,0,,,,,T,terres,,,278,55.574118,-20.924505
2020-1419381,2020-04-07,000001,Vente,82200,,,PETITE RAVINE DES LATANIER,B230,97419,97408,La Possession,974,,,97408000AC0555,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.346192,-20.923668
2020-1419381,2020-04-07,000001,Vente,82200,,,PETITE RAVINE DES LATANIER,B230,97419,97408,La Possession,974,,,97408000AC0555,,,123,,,,,,,,,,1,2,Appartement,43,2,,,,,,55.346192,-20.923668
2020-1419381,2020-04-07,000001,Vente,82200,6,,CD 41,0100,97419,97408,La Possession,974,,,97408000AC0555,,,255,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.346192,-20.923668
2020-1419382,2020-04-10,000001,Vente,73500,8,B,CHE DES MIMOSAS     B DE NEFL,0914,97490,97411,Saint-Denis,974,,,97411000HH0379,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.476843,-20.91138
2020-1419382,2020-04-10,000001,Vente,73500,30,,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,,,97411000HH0379,,,3,,,,,,,,,,1,2,Appartement,50,3,,,,,,55.476843,-20.91138
2020-1419383,2020-04-06,000001,Vente,53000,105,,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,,,97411000AH0140,,,77,18.71,,,,,,,,,1,2,Appartement,19,1,,,,,,55.447404,-20.882569
2020-1419383,2020-04-06,000001,Vente,53000,105,,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,,,97411000AH0140,,,143,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.447404,-20.882569
2020-1419384,2020-04-02,000001,Vente,65000,81,,CHE DES AGRUMES,0032,97490,97411,Saint-Denis,974,,,97411000KC0271,,,,,,,,,,,,,0,1,Maison,103,4,S,sols,,,554,55.472259,-20.920641
2020-1419385,2020-04-10,000001,Vente,400000,13,,CHE SALMACIS,0363,97419,97408,La Possession,974,,,97408000AC2431,,,,,,,,,,,,,0,1,Maison,166,5,S,sols,,,539,55.365744,-20.929095
2020-1419386,2020-04-14,000001,Vente,165300,646,B,CHE LIGNE BERTHAUT,0910,97435,97415,Saint-Paul,974,,,97415000CP1538,,,,,,,,,,,,,0,1,Maison,73,3,S,sols,,,80,55.282531,-21.044618
2020-1419386,2020-04-14,000001,Vente,165300,124,B,CHE LIGNE BERTHAUT,0910,97435,97415,Saint-Paul,974,,,97415000CP1540,,,,,,,,,,,,,0,,,,,S,sols,,,207,55.282636,-21.044642
2020-1419387,2020-04-20,000001,Vente,50000,6,,CD 41,0100,97419,97408,La Possession,974,,,97408000AC0555,,,162,27.29,,,,,,,,,1,2,Appartement,27,1,,,,,,55.346192,-20.923668
2020-1419387,2020-04-20,000001,Vente,50000,6,,CD 41,0100,97419,97408,La Possession,974,,,97408000AC0555,,,268,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.346192,-20.923668
2020-1419388,2020-04-25,000001,Vente,217000,6,,IMP DES MERLES DE MAURICE,0754,97470,97410,Saint-Benoît,974,,,97410000AD0686,,,,,,,,,,,,,0,1,Maison,112,5,S,sols,,,619,55.700405,-21.035233
2020-1419389,2020-04-14,000001,Vente,315000,8,,CHE PARNY,0397,97438,97418,Sainte-Marie,974,,,97418000AP3108,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,474,55.526582,-20.935806
2020-1419390,2020-04-02,000001,Vente,42336,1,,LOT JOSEPH HUBERT,A165,97470,97410,Saint-Benoît,974,,,97410000AR1570,,,,,,,,,,,,,0,,,,,S,sols,,,158,55.720903,-21.046561
2020-1419391,2020-04-03,000001,Vente,360000,55,B,CHE DES LETCHIS         LA MTA,0759,97417,97411,Saint-Denis,974,,,97411000CD0497,,,,,,,,,,,,,0,1,Maison,79,5,S,sols,,,1005,55.414994,-20.89693
2020-1419392,2020-04-03,000001,Vente,283000,225,,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,,,97411000HH0292,,,,,,,,,,,,,0,1,Maison,55,4,S,sols,,,483,55.474627,-20.911102
2020-1419393,2020-04-29,000001,Vente,153300,,,CHE LOUIS DES JARDINS,0919,97411,97415,Saint-Paul,974,,,97415000AW0187,,,312,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.331533,-20.978055
2020-1419393,2020-04-29,000001,Vente,153300,9999,,CHE LOUIS DES JARDINS,0919,97411,97415,Saint-Paul,974,,,97415000AW0187,,,1,,,,,,,,,,1,2,Appartement,75,3,,,,,,55.331533,-20.978055
2020-1419393,2020-04-29,000001,Vente,153300,,,CHE LOUIS DES JARDINS,0919,97411,97415,Saint-Paul,974,,,97415000AW0187,,,311,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.331533,-20.978055
2020-1419394,2020-04-03,000001,Vente,369500,,,L HERMITAGE LONGUET,B428,97422,97415,Saint-Paul,974,,,97415000HP0085,,,,,,,,,,,,,0,,,,,L,landes,,,60,55.260245,-21.072286
2020-1419394,2020-04-03,000001,Vente,369500,227,,CHE FOND DE PUITS,0639,97422,97415,Saint-Paul,974,,,97415000HP0228,,,,,,,,,,,,,0,1,Maison,102,4,L,landes,,,517,55.260384,-21.072402
2020-1419395,2020-04-10,000001,Vente,1,,,LE QUARTIER FRANCAIS,B570,97441,97420,Sainte-Suzanne,974,,,97420000AZ1029,,,,,,,,,,,,,0,,,,,S,sols,,,1836,55.635487,-20.929979
2020-1419395,2020-04-10,000001,Vente,1,,,LE QUARTIER FRANCAIS,B570,97441,97420,Sainte-Suzanne,974,,,97420000AZ1030,,,,,,,,,,,,,0,,,,,S,sols,,,394,55.635533,-20.929599
2020-1419395,2020-04-10,000001,Vente,1,,,LE QUARTIER FRANCAIS,B570,97441,97420,Sainte-Suzanne,974,,,97420000AZ1031,,,,,,,,,,,,,0,,,,,S,sols,,,64,55.635074,-20.930905
2020-1419396,2020-04-06,000001,Vente,125000,98,,RTE HUBERT DE LISLE  (GUILL),0758,97423,97415,Saint-Paul,974,,,97415000HO0978,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,499,55.309768,-21.035221
2020-1419397,2020-04-22,000001,Vente,52000,27,,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,,,97411000DN0268,,,20,19.96,,,,,,,,,1,2,Appartement,19,1,,,,,,55.459991,-20.896613
2020-1419398,2020-04-03,000001,Vente,36650,10,,RUE YVES MONTAND,0178,97438,97418,Sainte-Marie,974,,,97418000BM0398,,,22,22.56,,,,,,,,,1,2,Appartement,22,2,,,,,,55.555574,-20.898453
2020-1419398,2020-04-03,000001,Vente,36650,8,,RUE YVES MONTAND,0178,97438,97418,Sainte-Marie,974,,,97418000BM0398,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.555574,-20.898453
2020-1419399,2020-04-24,000001,Vente,200000,31,,LOT LES CARAMBOLES,A053,97440,97409,Saint-André,974,,,97409000BK0413,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,444,55.646048,-20.967033
2020-1419400,2020-04-29,000002,Vente,194700,,,LA CONFIANCE LES BAS,B235,97438,97418,Sainte-Marie,974,,,97418000AR2448,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,774,55.522837,-20.930212
2020-1419401,2020-03-23,000001,Vente,145000,6,,RUE FOCH,0543,97490,97411,Saint-Denis,974,,,97411000HV0057,,,22,,,,,,,,,,1,1,Maison,63,3,,,,,,55.494084,-20.902112
2020-1419402,2020-04-10,000001,Vente,330000,7,,IMP DES LETCHIS,0906,97411,97415,Saint-Paul,974,,,97415000AW0297,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,985,55.330613,-20.982976
2020-1419403,2020-04-30,000001,Vente,64000,138,,RUE DE CAMBUSTON,0390,97440,97409,Saint-André,974,,,97409000AE0571,,,61,49.11,,,,,,,,,1,2,Appartement,46,2,,,,,,55.642868,-20.932604
2020-1419403,2020-04-30,000001,Vente,64000,134,,RUE DE CAMBUSTON,0390,97440,97409,Saint-André,974,,,97409000AE0571,,,254,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.642868,-20.932604
2020-1419404,2020-04-08,000001,Vente,140000,136,,RTE DES BAMBOUS - LE BRULE,0147,97400,97411,Saint-Denis,974,,,97411000CM0552,,,,,,,,,,,,,0,,,,,T,terres,,,9200,55.437123,-20.918254
2020-1419405,2020-03-26,000001,Vente,100000,5,,RUE GASTON  DEFFERRE,0688,97490,97411,Saint-Denis,974,,,97411000BH0653,,,169,31.66,89,,,,,,,,2,2,Appartement,33,1,,,,,,55.481778,-20.901018
2020-1419406,2020-04-16,000001,Vente,204850,2,,RUE DES BENITIERS,0158,97434,97415,Saint-Paul,974,,,97415000HK0181,,,26,51.51,,,,,,,,,1,2,Appartement,51,2,,,,,,55.25077,-21.105103
2020-1419406,2020-04-16,000001,Vente,204850,4,,RUE DES BENITIERS,0158,97434,97415,Saint-Paul,974,,,97415000HK0181,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.25077,-21.105103
2020-1419407,2020-04-20,000001,Vente,185000,117,,AV DE LA GRANDE OURSE,1746,97434,97415,Saint-Paul,974,,,97415000DE0902,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.227581,-21.063099
2020-1419407,2020-04-20,000001,Vente,185000,111,,AV DE LA GRANDE OURSE,1746,97434,97415,Saint-Paul,974,,,97415000DE0902,,,35,62.65,,,,,,,,,1,2,Appartement,62,3,,,,,,55.227581,-21.063099
2020-1419408,2020-04-17,000001,Vente,93000,134,,RUE DE CAMBUSTON,0390,97440,97409,Saint-André,974,,,97409000AE0571,,,347,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.642868,-20.932604
2020-1419408,2020-04-17,000001,Vente,93000,136,,RUE DE CAMBUSTON,0390,97440,97409,Saint-André,974,,,97409000AE0571,,,97,110.24,,,,,,,,,1,2,Appartement,106,4,,,,,,55.642868,-20.932604
2020-1419408,2020-04-17,000001,Vente,93000,134,,RUE DE CAMBUSTON,0390,97440,97409,Saint-André,974,,,97409000AE0571,,,230,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.642868,-20.932604
