id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2019-1498532,2019-12-27,Vente,370000.0,18,IMP DES CITRONNELLES,0094,97419,97408,La Possession,974,0,Maison,236.0,7,55.339419,-20.935763
2019-1498533,2019-12-09,Vente,494800.0,19,RUE DES ENGAGES,1866,97434,97415,Saint-Paul,974,0,Maison,72.0,4,55.237612,-21.085382
2019-1498534,2019-12-11,Vente,3627.0,244,RTE MAIDO,0942,97423,97415,Saint-Paul,974,0,Maison,36.0,2,55.324084,-21.041909
2019-1498534,2019-12-11,Vente,3627.0,244,RTE MAIDO,0942,97423,97415,Saint-Paul,974,0,Maison,32.0,4,55.324084,-21.041909
2019-1498535,2019-12-11,Vente,12090.0,244,RTE MAIDO,0942,97423,97415,Saint-Paul,974,0,Maison,32.0,4,55.324084,-21.041909
2019-1498535,2019-12-11,Vente,12090.0,244,RTE MAIDO,0942,97423,97415,Saint-Paul,974,0,Maison,36.0,2,55.324084,-21.041909
2019-1498536,2019-12-11,Vente,15000.0,20,CHE DES VIOLETTES,1482,97435,97415,Saint-Paul,974,0,Maison,60.0,3,55.260869,-21.05647
2019-1498536,2019-12-11,Vente,15000.0,20,CHE DES VIOLETTES,1482,97435,97415,Saint-Paul,974,0,Maison,80.0,4,55.260869,-21.05647
2019-1498538,2019-12-16,Vente,47320.0,20,ALL DES OEILLETS,1023,97490,97411,Saint-Denis,974,0,Maison,64.0,5,55.485802,-20.915849
2019-1498542,2019-12-16,Vente,47500.0,32,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,1,Appartement,31.0,1,55.476823,-20.911739
2019-1498543,2019-12-11,Vente,212000.0,1,RUE BOIS JAUNE,0554,97419,97408,La Possession,974,2,Local industriel. commercial ou assimilé,50.0,0,55.326542,-20.958139
2019-1498543,2019-12-11,Vente,212000.0,1,RUE BOIS JAUNE,0554,97419,97408,La Possession,974,2,Local industriel. commercial ou assimilé,32.0,0,55.326542,-20.958139
2019-1498546,2019-12-06,Vente,403500.0,13,RUE CLAUDE PESNEL,1884,97460,97415,Saint-Paul,974,0,Maison,134.0,4,55.283455,-21.026696
2019-1498547,2019-12-23,Vente,290000.0,40,RTE DU TROU D EAU,1453,97434,97415,Saint-Paul,974,1,Appartement,32.0,2,55.239246,-21.096624
2019-1498548,2019-12-28,Vente,38000.0,6,RUE DES JACINTHES,0634,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.484815,-20.910079
2019-1498549,2019-12-26,Vente,84000.0,4,RUE DES MANGUIERS,0820,97400,97411,Saint-Denis,974,1,Appartement,40.0,2,55.453665,-20.889384
2019-1498550,2019-11-29,Vente,75000.0,25,RUE LOUIS JESSUS DIT TI TING,1056,97490,97411,Saint-Denis,974,1,Appartement,59.0,3,55.479499,-20.888759
2019-1498551,2019-12-13,Vente,310000.0,57,RUE EMERY TALVY,0087,97438,97418,Sainte-Marie,974,0,Maison,95.0,5,55.553001,-20.894808
2019-1498552,2019-12-19,Vente,40000.0,10,CHE LEBOT,0884,97411,97415,Saint-Paul,974,0,Maison,98.0,5,55.323848,-21.004528
2019-1498553,2019-11-29,Vente,53000.0,16,ALL DES PRIMEVERES,1153,97490,97411,Saint-Denis,974,1,Appartement,36.0,2,55.487724,-20.910966
2019-1498555,2019-12-23,Vente,214746.0,225,RUE DU MARCHE,0473,97438,97418,Sainte-Marie,974,1,Appartement,42.0,2,55.5266,-20.92137
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,75.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,71.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,77.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,82.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,69.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,82.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,82.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,82.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,77.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,83.0,4,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,75.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,83.0,4,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,82.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,75.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,77.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,98.0,5,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,78.0,3,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,91.0,5,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,82.0,4,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,91.0,5,55.479978,-20.895265
2019-1498557,2019-12-23,Vente,2186490.0,52,RUE DE L ANCIENNE POSTE,0087,97490,97411,Saint-Denis,974,0,Appartement,95.0,5,55.479978,-20.895265
2019-1498559,2019-12-20,Vente,191462.0,15,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,77.0,3,55.28509,-20.983718
2019-1498560,2019-12-19,Vente,485000.0,11,RUE DES CONQUES,0402,97434,97415,Saint-Paul,974,0,Maison,73.0,4,55.240552,-21.096085
2019-1498561,2019-12-24,Vente en l'état futur d'achèvement,190000.0,86,ALL DES SPINELLES,1362,97400,97411,Saint-Denis,974,1,Appartement,44.0,2,55.445809,-20.899912
2019-1498562,2019-12-13,Vente,255000.0,107,CHE LOUIS DES JARDINS,0919,97411,97415,Saint-Paul,974,0,Maison,71.0,4,55.334459,-20.982306
2019-1498563,2019-12-16,Vente,47320.0,20,ALL DES OEILLETS,1023,97490,97411,Saint-Denis,974,0,Maison,64.0,5,55.485802,-20.915849
2019-1498564,2019-12-27,Vente en l'état futur d'achèvement,490000.0,86,ALL DES SPINELLES,1362,97400,97411,Saint-Denis,974,1,Appartement,126.0,4,55.445809,-20.899912
2019-1498565,2019-12-05,Echange,140000.0,24,RUE DES VACOAS,0673,97470,97410,Saint-Benoît,974,0,Maison,101.0,6,55.719347,-21.036381
2019-1498567,2019-12-11,Vente en l'état futur d'achèvement,305000.0,173,RUE MARIUS ET ARY LEBLOND,0990,97460,97415,Saint-Paul,974,1,Appartement,71.0,3,55.277709,-21.001494
2019-1498568,2019-12-16,Vente,36400.0,8,RUE DU LYCEE,0791,97490,97411,Saint-Denis,974,1,Appartement,26.0,1,55.485374,-20.90798
2019-1498573,2019-12-24,Vente,242950.0,8,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,91.0,4,55.283674,-20.983793
2019-1498574,2019-12-24,Vente en l'état futur d'achèvement,273156.0,244,RUE SAINT LOUIS,1330,97460,97415,Saint-Paul,974,1,Appartement,64.0,3,55.280245,-21.002721
2019-1498576,2019-12-23,Vente,111635.49,22,RUE JEAN COCTEAU,0651,97490,97411,Saint-Denis,974,1,Appartement,33.0,1,55.46655,-20.887886
2019-1498576,2019-12-23,Vente,111635.49,22,RUE JEAN COCTEAU,0651,97490,97411,Saint-Denis,974,1,Appartement,33.0,1,55.46655,-20.887886
2019-1498577,2019-12-02,Vente,95480.0,153,CHE FINETTE,0535,97490,97411,Saint-Denis,974,1,Appartement,69.0,3,55.472531,-20.907241
2019-1498578,2019-12-12,Vente,413000.0,57,CHE BOTTARD,0199,97434,97415,Saint-Paul,974,1,Appartement,79.0,4,55.231772,-21.05117
2019-1498579,2019-12-16,Vente,238000.0,16,RUE DES SAPHIRS,0179,97441,97420,Sainte-Suzanne,974,0,Maison,80.0,4,55.636446,-20.943037
2019-1498580,2019-12-13,Vente,351600.0,10,AV DU CAPRICORNE,1744,97434,97415,Saint-Paul,974,0,Maison,75.0,4,55.227522,-21.059379
2019-1498581,2019-12-12,Vente,160000.0,7,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,52.0,2,55.284472,-20.98332
2019-1498582,2019-12-09,Vente en l'état futur d'achèvement,219000.0,173,RUE MARIUS ET ARY LEBLOND,0990,97460,97415,Saint-Paul,974,1,Appartement,45.0,2,55.277709,-21.001494
2019-1498583,2019-12-06,Vente,310000.0,33,RUE RUISSEAU DES NOIRS,1230,97400,97411,Saint-Denis,974,0,Maison,80.0,3,55.453975,-20.8874
2019-1498586,2019-12-03,Vente,323500.0,6,CHE BRASSENS,0231,97490,97411,Saint-Denis,974,0,Maison,130.0,6,55.489378,-20.927249
2019-1498587,2019-12-24,Vente,335000.0,53,RUE DU GENERAL DE GAULLE,0220,97433,97421,Salazie,974,0,Maison,140.0,4,55.519408,-21.065732
2019-1498587,2019-12-24,Vente,335000.0,53,RUE DU GENERAL DE GAULLE,0220,97433,97421,Salazie,974,0,Local industriel. commercial ou assimilé,50.0,0,55.519408,-21.065732
2019-1498587,2019-12-24,Vente,335000.0,53,RUE DU GENERAL DE GAULLE,0220,97433,97421,Salazie,974,0,Local industriel. commercial ou assimilé,527.0,0,55.519408,-21.065732
2019-1498588,2019-12-27,Vente,36040.0,4,RUE DES FOUCHEROLLES,0545,97490,97411,Saint-Denis,974,1,Appartement,17.0,1,55.492201,-20.899512
2019-1498590,2019-12-19,Vente,107000.0,1,RUE DE LA DISTILLERIE,0158,97419,97408,La Possession,974,1,Appartement,56.0,3,55.33692,-20.956684
2019-1498591,2019-12-09,Vente,58000.0,118,CHE DE BOIS ROUGE,0197,97490,97411,Saint-Denis,974,1,Appartement,34.0,2,55.488586,-20.924518
2019-1498594,2019-12-12,Vente,130500.0,11,CHE DE LA VIERGE,1462,97400,97411,Saint-Denis,974,1,Appartement,70.0,3,55.471847,-20.898865
2019-1498595,2019-12-05,Vente,407600.0,102,RUE MEDARD,0200,97438,97418,Sainte-Marie,974,0,Maison,136.0,4,55.519707,-20.926108
2019-1498596,2019-12-06,Vente,80000.0,6,IMP DE TROMELIN,0518,97419,97408,La Possession,974,1,Appartement,40.0,2,55.331936,-20.962347
2019-1498597,2019-12-04,Vente,148000.0,2,CHE DES PAPAYES,1059,97490,97411,Saint-Denis,974,1,Appartement,86.0,4,55.475844,-20.918551
2019-1498598,2019-12-13,Vente,72000.0,12,RUE EDITH PIAF,0309,97438,97418,Sainte-Marie,974,1,Appartement,43.0,2,55.554718,-20.899844
2019-1498600,2019-11-29,Vente en l'état futur d'achèvement,253000.0,28,CHE HAUTBOIS,0603,97417,97411,Saint-Denis,974,1,Appartement,62.0,3,55.425154,-20.887518
2019-1498601,2019-12-11,Vente,274000.0,45,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,1,Appartement,28.0,1,55.472846,-20.89934
2019-1498601,2019-12-11,Vente,274000.0,45,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,2,Appartement,91.0,5,55.472846,-20.89934
2019-1498602,2019-12-30,Vente,190000.0,30,ALL DE L'AVE MARIA,0125,97400,97411,Saint-Denis,974,2,Appartement,77.0,4,55.452845,-20.895908
2019-1498603,2019-12-30,Vente,180000.0,10,RUE DES CYTISES,0384,97400,97411,Saint-Denis,974,1,Appartement,64.0,3,55.459792,-20.897306
2019-1498604,2019-12-31,Vente,107000.0,92,RUE DU GENERAL DE GAULLE,0197,97438,97418,Sainte-Marie,974,2,Appartement,61.0,3,55.572275,-20.897744
2019-1498605,2019-12-30,Vente,43000.0,7,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,1,Appartement,22.0,1,55.484329,-20.894308
2019-1498606,2019-12-31,Vente,57000.0,56,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,1,Appartement,36.0,2,55.495226,-20.899
2019-1498607,2019-12-30,Vente,60000.0,1,CHE DE LA FERME AVICOLE,0194,97419,97408,La Possession,974,1,Appartement,45.0,2,55.369732,-20.924589
2019-1498608,2019-12-09,Vente,45000.0,3,CHE DU PLATEAU,1123,97490,97411,Saint-Denis,974,1,Appartement,98.0,4,55.507617,-20.918216
2019-1498609,2019-12-13,Vente,180000.0,39,ALL DES JACQUIERS,0636,97490,97411,Saint-Denis,974,0,Maison,80.0,6,55.495249,-20.910459
2019-1498610,2019-04-25,Adjudication,68000.0,17,RTE LA RIVIERE DES PLUIES,1187,97490,97411,Saint-Denis,974,1,Appartement,52.0,3,55.501065,-20.900533
2019-1498611,2019-12-13,Vente,206000.0,50,RUE D'ARMAGNAC,0068,97434,97415,Saint-Paul,974,1,Appartement,40.0,2,55.222485,-21.033876
2019-1498613,2019-12-09,Vente,315000.0,85,CHE FINETTE,0535,97490,97411,Saint-Denis,974,0,Maison,82.0,4,55.472376,-20.904683
2019-1498614,2019-12-09,Vente,202360.0,72,AV DE LA CROIX DU SUD,0425,97434,97415,Saint-Paul,974,1,Appartement,63.0,2,55.229062,-21.061821
2019-1498615,2019-12-09,Vente,69360.0,18,ALL CHARLES BAUDELAIRE,0267,97490,97411,Saint-Denis,974,0,Maison,45.0,3,55.485337,-20.887784
2019-1498615,2019-12-09,Vente,69360.0,18,ALL CHARLES BAUDELAIRE,0267,97490,97411,Saint-Denis,974,0,Maison,45.0,3,55.485337,-20.887784
2019-1498618,2019-12-18,Vente,109000.0,77,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,0,Maison,18.0,2,55.266914,-21.013422
2019-1498619,2019-11-09,Vente,125000.0,69,LOT LES PALMIERS,A223,97470,97410,Saint-Benoît,974,0,Maison,91.0,5,55.702709,-21.069572
2019-1498621,2019-12-17,Vente en l'état futur d'achèvement,131219.0,48,RUE HO CHI MINH,0203,97419,97408,La Possession,974,1,Appartement,25.0,2,55.339,-20.962899
2019-1498622,2019-12-16,Vente,355000.0,119,CHE GONNEAU,0700,97411,97415,Saint-Paul,974,0,Maison,117.0,4,55.338541,-20.989066
2019-1498623,2019-12-18,Vente,420000.0,296,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,0,Maison,130.0,5,55.475473,-20.908167
2019-1498624,2019-12-13,Vente,313000.0,25,RUE DES MIMOSAS,0350,97431,97406,La Plaine-des-Palmistes,974,0,Maison,129.0,7,55.617856,-21.13984
2019-1498625,2019-12-13,Vente en l'état futur d'achèvement,188100.0,38,RLE MAGNAN,0802,97490,97411,Saint-Denis,974,1,Appartement,42.0,2,55.467726,-20.887409
2019-1498626,2019-12-13,Vente,175000.0,30,IMP DU CALVAIRE,0252,97434,97415,Saint-Paul,974,1,Appartement,59.0,2,55.22308,-21.050096
2019-1498627,2019-12-13,Vente en l'état futur d'achèvement,191200.0,38,RLE MAGNAN,0802,97490,97411,Saint-Denis,974,1,Appartement,41.0,2,55.467726,-20.887409
2019-1498628,2019-12-13,Vente,235000.0,54,ALL COCOS,0010,97438,97418,Sainte-Marie,974,1,Appartement,123.0,3,55.531092,-20.933634
2019-1498630,2019-12-13,Vente,54000.0,37,RUE MONTREUIL,0970,97400,97411,Saint-Denis,974,1,Appartement,24.0,1,55.456912,-20.884657
2019-1498631,2019-12-14,Vente,260000.0,20,RUE JEAN COCTEAU,0651,97490,97411,Saint-Denis,974,5,Local industriel. commercial ou assimilé,73.0,0,55.466686,-20.887259
2019-1498631,2019-12-14,Vente,260000.0,20,RUE JEAN COCTEAU,0651,97490,97411,Saint-Denis,974,1,Local industriel. commercial ou assimilé,137.0,0,55.466686,-20.887259
2019-1498632,2019-12-23,Vente,800000.0,38,LOT DODIN,A060,97419,97408,La Possession,974,1,Maison,153.0,5,55.337299,-20.942083
2019-1498633,2019-12-12,Vente,361750.0,4,CHE DES POMMIERS,1127,97490,97411,Saint-Denis,974,0,Maison,87.0,3,55.474446,-20.909519
2019-1498634,2019-12-13,Vente,280000.0,53,RUE DES ENGAGES,1866,97434,97415,Saint-Paul,974,1,Appartement,70.0,3,55.240143,-21.086493
2019-1498635,2019-12-12,Vente,440000.0,13,RUE COTE OUEST,0136,97419,97408,La Possession,974,0,Maison,76.0,3,55.348817,-20.929614
2019-1498636,2019-12-13,Vente,57000.0,37,RUE MONTREUIL,0970,97400,97411,Saint-Denis,974,1,Appartement,19.0,1,55.456912,-20.884657
2019-1498641,2019-12-18,Vente,145000.0,2,RLE RENARD,1253,97460,97415,Saint-Paul,974,1,Appartement,42.0,2,55.267434,-21.013257
2019-1498643,2019-12-26,Vente en l'état futur d'achèvement,180900.0,294,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,36.0,2,55.476101,-20.907636
2019-1498646,2019-12-18,Vente,300000.0,7,RUE DES CARAMBOLES,0288,97490,97411,Saint-Denis,974,0,Maison,65.0,5,55.477525,-20.893929
2019-1498647,2019-12-16,Vente,430000.0,199,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,0,Maison,145.0,5,55.44232,-20.904802
2019-1498648,2019-12-27,Vente en l'état futur d'achèvement,196400.0,282,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,36.0,2,55.476101,-20.907636
2019-1498649,2019-12-19,Vente,153500.0,15,CHE DE LA VIERGE,1462,97400,97411,Saint-Denis,974,1,Appartement,82.0,4,55.471847,-20.898865
2019-1498650,2019-12-16,Vente,305000.0,8,IMP HENRI GUILLAUMET,0735,97411,97415,Saint-Paul,974,0,Maison,112.0,6,55.329866,-20.989103
2019-1498651,2019-12-19,Vente,146000.0,135,RUE SAINTE MARIE,1320,97400,97411,Saint-Denis,974,1,Appartement,79.0,3,55.459828,-20.883043
2019-1498652,2019-12-17,Vente,400000.0,20,ALL NEPTUNE,1038,97434,97415,Saint-Paul,974,0,Maison,68.0,5,55.228208,-21.057223
2019-1498653,2019-12-16,Vente,276000.0,40,RUE DE PARIS,1060,97460,97415,Saint-Paul,974,0,Maison,44.0,3,55.27776,-21.00622
2019-1498654,2019-12-16,Vente,82000.0,34,RUE LOUVART DE PONTLEVOYE,0246,97419,97408,La Possession,974,2,Appartement,55.0,2,55.330305,-20.952706
2019-1498655,2019-12-18,Vente,214660.0,8,RUE AIME PAYET,0040,97431,97406,La Plaine-des-Palmistes,974,0,Maison,69.0,4,55.629305,-21.132952
2019-1498656,2019-12-17,Vente,85000.0,9033,LOT LES TERRASSES DE MONTGAILL,A387,97400,97411,Saint-Denis,974,1,Appartement,46.0,2,55.46767,-20.901406
2019-1498657,2019-12-17,Vente,265000.0,1,ALL MIRABEAU,0940,97420,97407,Le Port,974,0,Maison,108.0,4,55.301128,-20.948482
2019-1498658,2019-12-13,Vente,130000.0,111,BD NOTRE DAME DE LA TRINITE,1022,97400,97411,Saint-Denis,974,1,Appartement,66.0,3,55.468045,-20.897234
2019-1498659,2019-12-19,Vente en l'état futur d'achèvement,328412.0,63,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,1,Appartement,75.0,3,55.267789,-21.013076
2019-1498660,2019-12-18,Vente,94000.0,39,RUE PIERRE ET MARIE CURIE,1077,97490,97411,Saint-Denis,974,1,Appartement,68.0,3,55.48757,-20.924859
2019-1498661,2019-12-19,Vente,1100000.0,48,RTE DES PALMIERS,1049,97417,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,211.0,0,55.424194,-20.888646
2019-1498661,2019-12-19,Vente,1100000.0,48,RTE DES PALMIERS,1049,97417,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,211.0,0,55.424194,-20.888646
2019-1498662,2019-12-17,Vente,99900.0,107,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,56.0,3,55.475693,-20.899271
2019-1498663,2019-12-18,Vente en l'état futur d'achèvement,247170.0,63,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,1,Appartement,58.0,3,55.267789,-21.013076
2019-1498664,2019-12-20,Vente,58161.0,15,RUE HERBERT SPENCER,0778,97420,97407,Le Port,974,1,Maison,55.0,3,55.298145,-20.947655
2019-1498665,2019-12-13,Vente,55000.0,68,RUE RAYMOND MONDON,0328,97419,97408,La Possession,974,1,Appartement,31.0,2,55.342941,-20.923948
2019-1498668,2019-12-06,Vente,166450.0,22,RUE DES PANIERS,1055,97400,97411,Saint-Denis,974,1,Appartement,65.0,3,55.45922,-20.899212
2019-1498672,2019-12-12,Vente,180000.0,33,CHE DE LA CAVERNE,0289,97434,97415,Saint-Paul,974,1,Appartement,45.0,2,55.231227,-21.050158
2019-1498673,2019-11-29,Vente,28508.15,9,RUE DES FOUCQUETS,0478,97419,97408,La Possession,974,0,Maison,49.0,3,55.33529,-20.954599
2019-1498673,2019-11-29,Vente,28508.15,1,RUE DES FOUCQUETS,0478,97419,97408,La Possession,974,0,Maison,70.0,5,55.335751,-20.954751
2019-1498674,2019-12-16,Vente,500000.0,13,IMP DE LA VANILLE,1427,97490,97411,Saint-Denis,974,0,Maison,133.0,6,55.482444,-20.901115
2019-1498677,2019-12-13,Vente,128800.0,29,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,1,Appartement,70.0,3,55.471847,-20.898865
2019-1498678,2019-12-13,Vente,365000.0,115,RUE BEAU RIVAGE,0127,97440,97409,Saint-André,974,0,Maison,120.0,4,55.679035,-20.943277
2019-1498679,2019-12-13,Vente,248000.0,155,N 1 DITE CHAUSSEE ROYALE,1031,97460,97415,Saint-Paul,974,1,Local industriel. commercial ou assimilé,83.0,0,55.275281,-21.009599
2019-1498680,2019-12-16,Vente en l'état futur d'achèvement,260000.0,63,RUE DE LA CAVERNE  (ST PAUL),0280,97460,97415,Saint-Paul,974,1,Appartement,51.0,3,55.267789,-21.013076
2019-1498683,2019-12-20,Vente,163496.5,12,ALL DES AIGRETTES,0025,97434,97415,Saint-Paul,974,1,Appartement,35.0,1,55.229898,-21.050823
2019-1498685,2019-12-17,Vente,87000.0,116,RUE HO CHI MINH,0203,97419,97408,La Possession,974,1,Appartement,39.0,2,55.333698,-20.96357
2019-1498686,2019-12-19,Vente,108000.0,12,RUE NANTIER DIDIEE,0993,97490,97411,Saint-Denis,974,1,Appartement,55.0,3,55.478972,-20.898884
2019-1498687,2019-12-18,Vente,160000.0,71,CHE GONNEAU,0700,97411,97415,Saint-Paul,974,0,Maison,44.0,2,55.33758,-20.987891
2019-1498688,2019-12-20,Vente,235500.0,49,RUE POTHIER,1200,97460,97415,Saint-Paul,974,0,Maison,72.0,4,55.279223,-21.00432
2019-1498689,2019-12-19,Vente,95000.0,1,RUE DU STADE          MTGAILLA,1368,97400,97411,Saint-Denis,974,1,Appartement,42.0,2,55.466672,-20.900318
2019-1498691,2019-12-20,Vente,325342.0,10,CHE LEGROS,0272,97419,97408,La Possession,974,0,Maison,91.0,4,55.346054,-20.963064
2019-1498694,2019-12-17,Vente en l'état futur d'achèvement,278000.0,173,RUE MARIUS ET ARY LEBLOND,0990,97460,97415,Saint-Paul,974,2,Appartement,66.0,3,55.277709,-21.001494
2019-1498695,2019-12-13,Vente,206585.0,1,CHE HAUTBOIS,0603,97417,97411,Saint-Denis,974,1,Appartement,89.0,3,55.424777,-20.888979
2019-1498698,2019-12-23,Vente,95000.0,9,ALL DES OPALES,1027,97400,97411,Saint-Denis,974,1,Appartement,42.0,2,55.44468,-20.892898
2019-1498701,2019-12-10,Vente,220000.0,39,RUE PHILIBERT,1110,97400,97411,Saint-Denis,974,2,Appartement,89.0,3,55.447692,-20.887379
2019-1498702,2019-12-11,Vente,150000.0,39,RUE DES SEYCHELLES,1384,97434,97415,Saint-Paul,974,1,Appartement,24.0,2,55.224474,-21.074174
2019-1498703,2019-12-24,Vente,75000.0,4,RUE CHARLES DE FOUCAULD,0090,97420,97407,Le Port,974,1,Appartement,38.0,2,55.293946,-20.936224
2019-1498704,2019-12-19,Vente,302800.0,11,IMP DES PENSEES,1084,97435,97415,Saint-Paul,974,1,Maison,98.0,4,55.279911,-21.046068
2019-1498705,2019-12-31,Echange,250000.0,18,CHE BAROUTY,0044,97419,97408,La Possession,974,0,Maison,51.0,4,55.346514,-20.95675
2019-1498706,2019-12-19,Vente,145000.0,94,RTE HUBERT DE LISLE  (GUILL),0758,97423,97415,Saint-Paul,974,0,Maison,150.0,6,55.309272,-21.035539
2019-1498707,2019-12-19,Vente,651800.0,6,RUE CENTAURE,2016,97434,97415,Saint-Paul,974,0,Maison,147.0,6,55.231405,-21.059754
2019-1498708,2019-12-18,Vente,47500.0,6,RUE YVES MONTAND,0178,97438,97418,Sainte-Marie,974,1,Appartement,40.0,2,55.555574,-20.898453
2019-1498709,2019-12-19,Vente,86000.0,118,CHE DE BOIS ROUGE,0197,97490,97411,Saint-Denis,974,1,Appartement,54.0,3,55.488586,-20.924518
2019-1498710,2019-12-05,Vente,144000.0,9999,CHE SUMMER N 1 (ST G LES BNS),1404,97434,97415,Saint-Paul,974,1,Appartement,22.0,1,55.225446,-21.047506
2019-1498711,2019-12-16,Vente,87000.0,5,RPE OZOUX,1040,97400,97411,Saint-Denis,974,1,Appartement,55.0,3,55.445877,-20.884989
2019-1498714,2019-12-19,Vente,220000.0,10,RUE DES DODOS,0464,97434,97415,Saint-Paul,974,1,Appartement,54.0,3,55.238415,-21.093052
2019-1498715,2019-12-18,Vente,90000.0,5,CHE DU PLATEAU,1123,97490,97411,Saint-Denis,974,1,Appartement,61.0,3,55.506344,-20.918658
2019-1498716,2019-12-19,Vente en l'état futur d'achèvement,190900.0,38,RLE MAGNAN,0802,97490,97411,Saint-Denis,974,1,Appartement,42.0,2,55.467726,-20.887409
