id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2023-1292548,2023-08-03,Vente,300000.0,26,IMP PIERRE BOULLE,1532,97430,97422,Le Tampon,974,0,Maison,90.0,5,55.516528,-21.258485
2023-1292549,2023-08-10,Vente,684500.0,4,IMP ROMAIN MAILLOT,1240,97410,97416,Saint-Pierre,974,0,Maison,164.0,4,55.465796,-21.301257
2023-1292550,2023-08-11,Vente,161000.0,20,CHE ESTELLIEN SORRES,0230,97429,97405,Petite-Île,974,0,Maison,68.0,3,55.564086,-21.339621
2023-1292552,2023-08-09,Vente,170000.0,85,RUE DES JACQUES,0820,97480,97412,Saint-Joseph,974,0,Maison,70.0,4,55.629245,-21.375226
2023-1292554,2023-07-31,Vente,202350.0,94,CHE ISAUTIER,1056,97430,97422,Le Tampon,974,0,Maison,103.0,4,55.517564,-21.265173
2023-1292556,2023-07-31,Vente,150000.0,3,CHE DES ACAJOUS,0034,97421,97414,Saint-Louis,974,0,Appartement,90.0,3,55.444471,-21.267986
2023-1292556,2023-07-31,Vente,150000.0,3,CHE DES ACAJOUS,0034,97421,97414,Saint-Louis,974,0,Appartement,90.0,3,55.444471,-21.267986
2023-1292557,2023-08-07,Vente,70000.0,38,RUE DES EVIS,0095,97438,97418,Sainte-Marie,974,0,Maison,78.0,4,55.5274,-20.933093
2023-1292560,2023-08-01,Vente,77000.0,162,RUE DES DEUX CANONS,0421,97490,97411,Saint-Denis,974,1,Appartement,41.0,1,55.473384,-20.893929
2023-1292562,2023-08-07,Vente,225000.0,76,RUE DES EVIS,0095,97438,97418,Sainte-Marie,974,0,Maison,63.0,4,55.52738,-20.93462
2023-1292563,2023-08-07,Vente,210000.0,1,LOT MAGNOLIAS,A213,97470,97410,Saint-Benoît,974,0,Maison,75.0,5,55.692817,-21.012205
2023-1292564,2023-08-03,Vente,100000.0,134,RUE DE CAMBUSTON,0390,97440,97409,Saint-André,974,1,Appartement,58.0,3,55.642868,-20.932604
2023-1292565,2023-07-27,Vente,185000.0,21,CHE BONERE,0053,97470,97410,Saint-Benoît,974,0,Maison,121.0,5,55.6951,-21.021255
2023-1292567,2023-08-07,Vente,65000.0,1,RUE DE L ANJOU,0094,97490,97411,Saint-Denis,974,1,Appartement,23.0,1,55.490874,-20.902756
2023-1292568,2023-07-18,Vente terrain à bâtir,77000.0,215,BD JEAN JAURES,0692,97490,97411,Saint-Denis,974,1,Appartement,36.0,2,55.478972,-20.898884
2023-1292569,2023-07-27,Vente,185000.0,1,ALL DES AGATES,0034,97400,97411,Saint-Denis,974,1,Appartement,59.0,3,55.445529,-20.895145
2023-1292572,2023-07-24,Vente,360400.0,15,CD 25 DIT DE LA DIAGONALE,0920,97424,97413,Saint-Leu,974,0,Maison,85.0,4,55.295143,-21.203699
2023-1292573,2023-07-21,Vente,565000.0,51,RTE DES BOUGAINVILLEES LA MT,0215,97417,97411,Saint-Denis,974,0,Maison,45.0,2,55.417961,-20.894915
2023-1292573,2023-07-21,Vente,565000.0,51,RTE DES BOUGAINVILLEES LA MT,0215,97417,97411,Saint-Denis,974,0,Maison,200.0,5,55.417961,-20.894915
2023-1292574,2023-08-01,Vente,146000.0,7,RLE RONCEREAU,1200,97400,97411,Saint-Denis,974,1,Appartement,45.0,2,55.456786,-20.886655
2023-1292575,2023-08-10,Vente,150000.0,71,RUE TESSAN,1391,97490,97411,Saint-Denis,974,1,Appartement,63.0,3,55.47873,-20.896394
2023-1292577,2023-08-09,Vente,88000.0,1,CHE LA OUETTE,1010,97421,97414,Saint-Louis,974,1,Appartement,34.0,2,55.436758,-21.272043
2023-1292578,2023-07-28,Vente,200000.0,2,RUE DES DODOS,0464,97434,97415,Saint-Paul,974,1,Appartement,53.0,2,55.236992,-21.093511
2023-1292579,2023-07-21,Vente,150000.0,12,RUE DU STADE MTGAILLA,1368,97400,97411,Saint-Denis,974,1,Appartement,41.0,2,55.467211,-20.900402
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,50.0,2,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,70.0,3,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,50.0,2,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,50.0,2,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,70.0,3,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,50.0,2,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,50.0,2,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,70.0,3,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,70.0,3,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,32.0,1,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Appartement,30.0,1,55.494724,-20.897695
2023-1292580,2023-07-20,Vente,750000.0,17,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,0,Local industriel. commercial ou assimilé,60.0,0,55.494724,-20.897695
2023-1292581,2023-07-26,Vente,109200.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,60.0,3,55.651156,-20.959252
2023-1292581,2023-07-26,Vente,109200.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,60.0,3,55.651156,-20.959252
2023-1292582,2023-08-03,Vente,472000.0,4,CHE DES BRINGELLIERS,0234,97490,97411,Saint-Denis,974,0,Maison,62.0,4,55.476032,-20.903894
2023-1292583,2023-08-03,Vente,265000.0,7,RUE DES PANIERS,1055,97400,97411,Saint-Denis,974,1,Appartement,116.0,5,55.458985,-20.898374
2023-1292584,2023-08-07,Vente,270000.0,44,RUE LECONTE DELISLE,0405,97416,97413,Saint-Leu,974,0,Maison,63.0,3,55.305498,-21.13228
2023-1292585,2023-08-16,Vente,151940.81,9,RLE MOISE BRABANT,0730,97410,97416,Saint-Pierre,974,1,Appartement,58.0,2,55.484509,-21.345332
2023-1292586,2023-08-14,Vente,295000.0,23,RUE SAINT VINCENT DE PAUL,1770,97430,97422,Le Tampon,974,0,Maison,106.0,4,55.526239,-21.269123
2023-1292587,2023-08-16,Vente,215000.0,39,CHE NASSIBOU,0203,97410,97416,Saint-Pierre,974,0,Maison,92.0,5,55.475743,-21.309673
2023-1292589,2023-08-16,Vente,452275.0,19,CITE ALAMANDA,A002,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,120.0,0,55.65011,-21.384155
2023-1292589,2023-08-16,Vente,452275.0,19,CITE ALAMANDA,A002,97480,97412,Saint-Joseph,974,0,Maison,143.0,3,55.65011,-21.384155
2023-1292589,2023-08-16,Vente,452275.0,19,CITE ALAMANDA,A002,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,100.0,0,55.65011,-21.384155
2023-1292589,2023-08-16,Vente,452275.0,19,CITE ALAMANDA,A002,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,100.0,0,55.65011,-21.384155
2023-1292591,2023-08-17,Vente,407700.0,20,IMP DES DODOS,0164,97419,97408,La Possession,974,0,Maison,103.0,3,55.361446,-20.925234
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,50.0,3,55.651156,-20.959252
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,60.0,3,55.651156,-20.959252
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,48.0,3,55.651156,-20.959252
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,48.0,3,55.651156,-20.959252
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,60.0,3,55.651156,-20.959252
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,48.0,3,55.651156,-20.959252
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,53.0,3,55.651156,-20.959252
2023-1292592,2023-07-31,Vente,396700.0,100,RUE ROULOFF,1700,97440,97409,Saint-André,974,1,Appartement,53.0,3,55.651156,-20.959252
2023-1292594,2023-08-02,Vente,51280.0,8,IMP DU RESERVOIR,1631,97460,97415,Saint-Paul,974,0,Maison,50.0,3,55.279985,-21.016232
2023-1292600,2023-08-03,Vente,110000.0,4,PL DE L EGLISE (STE ANNE),0458,97437,97410,Saint-Benoît,974,0,Maison,63.0,5,55.742397,-21.081297
2023-1292601,2023-08-18,Vente,365500.0,17,RUE HIPPOLYTE PIOT,0227,97419,97408,La Possession,974,0,Maison,95.0,4,55.33671,-20.958843
2023-1292604,2023-08-09,Vente,125000.0,57,CHE COMMINS,0359,97417,97411,Saint-Denis,974,1,Appartement,39.0,2,55.407749,-20.890099
2023-1292606,2023-07-31,Vente,165000.0,141,CHE POIVRE,1577,97430,97422,Le Tampon,974,0,Maison,70.0,4,55.510336,-21.243143
2023-1292607,2023-01-27,Adjudication,110000.0,13,CHE FLEURS DE CANNES,0541,97421,97414,Saint-Louis,974,0,Appartement,80.0,4,55.450415,-21.266359
2023-1292609,2023-08-07,Vente,198000.0,25,IMP PENDULAS,1800,97411,97415,Saint-Paul,974,1,Appartement,65.0,3,55.322209,-20.978925
2023-1292610,2023-08-04,Vente,235000.0,148,RUE DES FRANGIPANIERS,0453,97438,97418,Sainte-Marie,974,1,Maison,69.0,3,55.520276,-20.916078
2023-1292611,2023-07-27,Vente,142000.0,19,ALL DES LIERRES,0407,97424,97413,Saint-Leu,974,0,Maison,143.0,6,55.31592,-21.218548
2023-1292614,2023-07-31,Vente,66000.0,105,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.475693,-20.899271
2023-1292616,2023-07-27,Vente,189000.0,291,RTE DE CILAOS,0270,97421,97414,Saint-Louis,974,0,Maison,96.0,4,55.45055,-21.269483
2023-1292621,2023-08-11,Vente,485715.0,20,ALL CIRIUS,0359,97434,97415,Saint-Paul,974,0,Maison,41.0,3,55.228417,-21.056432
2023-1292622,2023-08-11,Vente,477330.0,42,RUE HENRI CORNU,1563,97460,97415,Saint-Paul,974,0,Maison,77.0,4,55.286758,-20.964398
2023-1292623,2023-07-27,Vente,900000.0,29,BD HUBERT DELISLE,0170,97410,97416,Saint-Pierre,974,0,Maison,130.0,6,55.47115,-21.344127
2023-1292625,2023-08-18,Vente,175472.0,12,IMP YLANG YLANG,1658,97460,97415,Saint-Paul,974,1,Appartement,54.0,2,55.302948,-20.975241
2023-1292627,2023-08-17,Vente,81000.0,9,ALL DES GIRASOLS,1482,97400,97411,Saint-Denis,974,2,Appartement,46.0,2,55.447046,-20.890959
2023-1292628,2023-07-31,Vente,180000.0,3,CHE KERBEL,0132,97425,97401,Les Avirons,974,1,Appartement,56.0,3,55.333311,-21.239687
2023-1292629,2023-08-16,Vente,95000.0,3,RUE DE L ANJOU,0094,97490,97411,Saint-Denis,974,1,Appartement,50.0,3,55.490874,-20.902756
2023-1292630,2023-08-10,Vente,66000.0,66,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,25.0,1,55.461449,-20.899575
2023-1292631,2023-07-28,Vente,40000.0,117,RUE VOLTAIRE,1967,97440,97409,Saint-André,974,1,Appartement,54.0,2,55.656301,-20.946702
2023-1292632,2023-08-16,Vente,1200000.0,3,RUE DES DODOS,0464,97434,97415,Saint-Paul,974,0,Appartement,107.0,5,55.236889,-21.093053
2023-1292632,2023-08-16,Vente,1200000.0,3,RUE DES DODOS,0464,97434,97415,Saint-Paul,974,0,Appartement,105.0,5,55.236889,-21.093053
2023-1292633,2023-08-22,Vente,135000.0,4,RTE DE MONTGAILLARD,0950,97400,97411,Saint-Denis,974,1,Appartement,53.0,3,55.468437,-20.898248
2023-1292634,2023-08-10,Vente,100000.0,26,RUE DES BANCOULIERS,0148,97400,97411,Saint-Denis,974,1,Appartement,50.0,2,55.466795,-20.897816
2023-1292635,2023-08-04,Vente,320000.0,1,ALL DES PORCELAINES,0991,97436,97413,Saint-Leu,974,1,Appartement,72.0,4,55.288341,-21.179874
2023-1292636,2023-08-10,Vente,112500.0,31,RUE JACOB,0610,97400,97411,Saint-Denis,974,2,Appartement,59.0,3,55.460685,-20.887212
2023-1292637,2023-07-31,Vente,170000.0,40,RUE DES VETIVERS,1396,97450,97414,Saint-Louis,974,0,Maison,62.0,4,55.418095,-21.27645
2023-1292638,2023-07-28,Vente,63000.0,8,RUE DES ALBIZIAS,0064,97450,97414,Saint-Louis,974,0,Maison,63.0,3,55.402233,-21.272506
2023-1292644,2023-08-18,Vente,60000.0,49,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,23.0,1,55.477606,-20.894906
2023-1292646,2023-08-17,Vente,175000.0,21,CHE DES BIBASSIERS,0182,97490,97411,Saint-Denis,974,1,Appartement,90.0,4,55.484231,-20.919277
2023-1292647,2023-08-17,Vente terrain à bâtir,140000.0,233,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,0,Maison,63.0,4,55.747953,-21.089209
2023-1292648,2023-08-02,Vente,510000.0,20,IMP DU CLOS DES PALOMBES,0652,97430,97422,Le Tampon,974,0,Maison,115.0,4,55.523713,-21.292567
2023-1292649,2023-07-31,Vente,450000.0,40,CHE DES JASMINS,0569,97436,97413,Saint-Leu,974,0,Maison,94.0,3,55.308599,-21.170286
2023-1292650,2023-08-01,Vente,413000.0,58,CHE FATAK,0363,97436,97413,Saint-Leu,974,1,Maison,95.0,3,55.298822,-21.180283
2023-1292651,2023-08-14,Vente,252000.0,37,RUE MILIUS,1381,97430,97422,Le Tampon,974,0,Maison,96.0,4,55.515538,-21.261978
2023-1292653,2023-08-11,Vente,82000.0,24,CHE DES JAMEROSAS,1064,97430,97422,Le Tampon,974,0,Maison,103.0,4,55.499201,-21.240593
2023-1292654,2023-08-14,Vente,34.0,9,IMP DES VETIVERS,0367,97427,97404,L'Étang-Salé,974,0,Maison,94.0,3,55.367345,-21.259919
2023-1292655,2023-08-02,Vente,145000.0,39,ALL DES MANDARINES,0891,97421,97414,Saint-Louis,974,0,Maison,58.0,3,55.431412,-21.256372
2023-1292656,2023-08-23,Vente,260000.0,22,RUE PARMENTIER,0418,97441,97420,Sainte-Suzanne,974,1,Appartement,87.0,4,55.600357,-20.900929
2023-1292658,2023-07-24,Vente,190000.0,6,CHE JOSEPH LAMBRIQUET,0631,97410,97416,Saint-Pierre,974,1,Appartement,58.0,3,55.481139,-21.33177
2023-1292659,2023-08-04,Vente,289000.0,42,IMP DES OEILLETS,1426,97430,97422,Le Tampon,974,0,Maison,86.0,4,55.537821,-21.252575
2023-1292662,2023-08-22,Vente,715000.0,17,ALL DES TOURMALINES,1403,97400,97411,Saint-Denis,974,0,Maison,149.0,6,55.447459,-20.906088
2023-1292663,2023-08-03,Vente,275000.0,70,CHE PONTIAC LA MTAGN,1122,97417,97411,Saint-Denis,974,0,Maison,106.0,4,55.422979,-20.884693
2023-1292664,2023-08-04,Vente,170000.0,52,CHE PATURAGE,1038,97450,97414,Saint-Louis,974,0,Maison,130.0,4,55.405197,-21.263436
2023-1292664,2023-08-04,Vente,170000.0,52,CHE PATURAGE,1038,97450,97414,Saint-Louis,974,0,Maison,130.0,4,55.405197,-21.263436
2023-1292665,2023-08-02,Vente,650000.0,3,CITE DE LA BANLIEUE,A004,97410,97416,Saint-Pierre,974,0,Maison,188.0,7,55.469526,-21.337063
2023-1292666,2023-08-03,Vente,346850.0,15,CHE ALEX DOMEN,0277,97424,97413,Saint-Leu,974,0,Maison,79.0,4,55.315414,-21.219462
2023-1292667,2023-08-02,Vente,180000.0,6,RUE SAINTE ROSE,0880,97410,97416,Saint-Pierre,974,2,Appartement,41.0,2,55.469423,-21.336674
2023-1292668,2023-08-05,Vente,120000.0,273,RTE DE CILAOS,0270,97421,97414,Saint-Louis,974,0,Maison,60.0,4,55.449099,-21.2695
2023-1292669,2023-08-02,Vente,216000.0,1,RUE DES MURIERS,0977,97421,97414,Saint-Louis,974,0,Maison,80.0,3,55.440176,-21.262268
2023-1292669,2023-08-02,Vente,216000.0,1,RUE DES MURIERS,0977,97421,97414,Saint-Louis,974,0,Maison,90.0,4,55.440176,-21.262268
2023-1292670,2023-08-02,Vente,513000.0,268,CHE BORDIER,0059,97410,97416,Saint-Pierre,974,0,Maison,133.0,4,55.471913,-21.301625
2023-1292672,2023-08-02,Vente,254300.0,60,CHE DE LA VOLIERE,0946,97410,97416,Saint-Pierre,974,1,Appartement,66.0,4,55.459946,-21.301467
2023-1292673,2023-08-18,Vente,273000.0,23,RUE CAMP JACQUOT,0270,97400,97411,Saint-Denis,974,0,Maison,70.0,3,55.463486,-20.884689
2023-1292675,2023-08-03,Vente,98000.0,7,IMP DES VANDAS,1308,97480,97412,Saint-Joseph,974,0,Maison,62.0,4,55.625834,-21.291569
2023-1292677,2023-08-09,Vente,400000.0,36,CHE DES FAISANS,1078,97410,97416,Saint-Pierre,974,0,Local industriel. commercial ou assimilé,560.0,0,55.512167,-21.348252
2023-1292678,2023-08-18,Vente,70000.0,26,CHE DU PLATEAU,1123,97490,97411,Saint-Denis,974,1,Appartement,31.0,1,55.506467,-20.917674
2023-1292679,2023-08-04,Vente,135675.0,7,RUE BOIS DE POMME,0241,97430,97422,Le Tampon,974,0,Maison,88.0,7,55.537959,-21.282511
2023-1292681,2023-08-08,Vente,89000.0,25,RUE DU COMMERCE,0380,97460,97415,Saint-Paul,974,1,Appartement,17.0,2,55.271422,-21.010596
2023-1292682,2023-07-31,Vente,185000.0,30,CITE FERDINAND,A042,97400,97411,Saint-Denis,974,1,Appartement,81.0,3,55.462663,-20.896075
2023-1292683,2023-07-27,Vente,237813.33,66,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,66.0,3,55.461449,-20.899575
2023-1292684,2023-08-11,Vente,81500.0,8,RUE DU MOULIN A VENT,0980,97400,97411,Saint-Denis,974,1,Appartement,32.0,1,55.451254,-20.87447
2023-1292685,2023-08-10,Vente,430000.0,24,RUE JUSTIN RAJOANA,0338,97419,97408,La Possession,974,0,Maison,100.0,4,55.326321,-20.950208
2023-1292686,2023-08-11,Vente,210000.0,172,RTE GABRIEL MACE,0556,97490,97411,Saint-Denis,974,1,Appartement,91.0,4,55.49426,-20.919801
2023-1292687,2023-07-24,Vente,58000.0,97,RUE DU GAL DE GAULLE,0570,97400,97411,Saint-Denis,974,1,Appartement,17.0,1,55.456857,-20.885359
2023-1292688,2023-07-27,Vente,15000.0,15,CHE ROUGET,0493,97412,97402,Bras-Panon,974,0,Maison,88.0,5,55.696658,-21.002447
2023-1292689,2023-08-01,Vente,710000.0,9998,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,0,Maison,170.0,4,55.442718,-20.900852
2023-1292690,2023-07-24,Vente,358075.0,103,RUE JEAN HINGLO,0206,97419,97408,La Possession,974,0,Maison,116.0,5,55.342058,-20.96482
2023-1292691,2023-07-28,Vente,52000.0,1,RUE DES CANARIS,0286,97400,97411,Saint-Denis,974,1,Appartement,21.0,1,55.460061,-20.89919
2023-1292692,2023-07-24,Vente,155000.0,66,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,66.0,3,55.461449,-20.899575
2023-1292693,2023-07-28,Vente,237750.0,18,RUE MAURICE TOMI,0866,97490,97411,Saint-Denis,974,1,Appartement,70.0,3,55.499724,-20.907981
2023-1292694,2023-07-28,Vente,205000.0,10,RUE DES CYTISES,0384,97400,97411,Saint-Denis,974,1,Appartement,68.0,3,55.459792,-20.897306
2023-1292695,2023-07-26,Vente,77000.0,41,RUE DES POIVRIERS,1125,97400,97411,Saint-Denis,974,1,Appartement,26.0,1,55.472846,-20.89934
2023-1292696,2023-07-26,Vente,426350.0,15,RUE MOZART,0291,97438,97418,Sainte-Marie,974,0,Maison,156.0,4,55.566095,-20.897033
2023-1292698,2023-07-24,Vente,45000.0,7,RUE DES JACINTHES,0634,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.484795,-20.910343
2023-1292699,2023-07-27,Vente,334000.0,9,CHE DES JAMBLONS,0613,97490,97411,Saint-Denis,974,0,Maison,32.0,2,55.490513,-20.913054
2023-1292699,2023-07-27,Vente,334000.0,9,CHE DES JAMBLONS,0613,97490,97411,Saint-Denis,974,0,Maison,84.0,3,55.490513,-20.913054
2023-1292700,2023-08-09,Vente,165797.31,1,ALL DES LATANIERS,0595,97424,97413,Saint-Leu,974,0,Maison,56.0,4,55.325211,-21.227555
2023-1292701,2023-07-31,Vente,800000.0,8,RUE DU VINGT DECEMBRE 1848,1490,97460,97415,Saint-Paul,974,0,Maison,108.0,5,55.283397,-20.991816
2023-1292703,2023-08-10,Vente,168950.0,263,N 2 RIVIERE DES ROCHES,0473,97470,97410,Saint-Benoît,974,0,Maison,79.0,5,55.699634,-21.011742
2023-1292705,2023-08-08,Vente,126500.0,71,RUE EMILE EVAN,0180,97431,97406,La Plaine-des-Palmistes,974,0,Maison,40.0,3,55.617064,-21.160012
2023-1292706,2023-07-27,Vente,6000.0,9,CHE D'ALSACE,0117,97418,97422,Le Tampon,974,0,Maison,30.0,1,55.553001,-21.239856
2023-1292707,2023-08-10,Vente,55000.0,66,RUE LALLEMAND,0720,97470,97410,Saint-Benoît,974,1,Appartement,62.0,3,55.720283,-21.042142
2023-1292707,2023-08-10,Vente,55000.0,66,RUE LALLEMAND,0720,97470,97410,Saint-Benoît,974,1,Local industriel. commercial ou assimilé,21.0,0,55.720283,-21.042142
2023-1292708,2023-08-10,Vente,663600.0,139,CHE ZEPHIR,1657,97411,97415,Saint-Paul,974,0,Maison,192.0,6,55.323073,-20.994214
2023-1292709,2023-08-08,Vente,60000.0,7,RUE DES JACINTHES,0634,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.484795,-20.910343
2023-1292710,2023-08-04,Vente,230000.0,265,CHE APAYA,0388,97410,97416,Saint-Pierre,974,0,Appartement,68.0,4,55.4622,-21.297864
2023-1292711,2023-08-11,Vente,97000.0,1,AV SALVADOR ALLENDE,0359,97419,97408,La Possession,974,1,Appartement,28.0,1,55.328165,-20.945745
2023-1292712,2023-08-11,Vente,127500.0,18,IMP DE TROMELIN,0518,97419,97408,La Possession,974,1,Appartement,32.0,2,55.330833,-20.962241
2023-1292713,2023-08-10,Vente,248400.0,14,CHE FONTBRUNE,0544,97490,97411,Saint-Denis,974,1,Appartement,85.0,4,55.493426,-20.912879
2023-1292714,2023-08-17,Vente,45000.0,99,AV LECONTE DE LISLE,0756,97490,97411,Saint-Denis,974,1,Appartement,18.0,1,55.491383,-20.895921
2023-1292715,2023-07-31,Vente,360000.0,8,LOT LES TERRASSES SUR LE PORT,A152,97419,97408,La Possession,974,0,Appartement,210.0,4,55.345183,-20.964595
2023-1292716,2023-07-31,Vente,161250.0,90,RTE DEPARTEMENTALE 48,0459,97412,97402,Bras-Panon,974,0,Maison,80.0,4,55.641655,-20.978857
2023-1292718,2023-08-21,Vente,783150.0,10,RUE CENTAURE,2016,97434,97415,Saint-Paul,974,0,Maison,128.0,5,55.231635,-21.059687
2023-1292719,2023-08-18,Vente,125000.0,90,SHLMR BEAUVALLON,A261,97470,97410,Saint-Benoît,974,0,Maison,56.0,3,55.694259,-21.011871
2023-1292720,2023-08-21,Vente,25462.5,29,RUE RENOIR,0169,97438,97418,Sainte-Marie,974,0,Maison,63.0,5,55.555868,-20.900934
2023-1292721,2023-08-21,Vente,18997.68,25,RLE FLAMBOYANT,0261,97438,97418,Sainte-Marie,974,0,Maison,48.0,3,55.530862,-20.91604
2023-1292724,2023-08-16,Vente,120000.0,8,CHE DE LA CAISSE,0020,97439,97419,Sainte-Rose,974,0,Maison,160.0,6,55.813532,-21.145249
2023-1292725,2023-08-16,Vente,104000.0,32,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,1,Appartement,54.0,3,55.476823,-20.911739
2023-1292726,2023-08-09,Vente,115000.0,56,RUE CHARLES GOUNOD,0310,97400,97411,Saint-Denis,974,2,Local industriel. commercial ou assimilé,67.0,0,55.45382,-20.878343
2023-1292728,2023-08-14,Vente,390000.0,12,CHE MAURICE COURTIN,0236,97424,97413,Saint-Leu,974,0,Maison,99.0,4,55.310628,-21.195934
2023-1292731,2023-08-16,Vente,633800.0,9,CRS DIT CHEMIN RENAUD,0300,97424,97413,Saint-Leu,974,0,Maison,124.0,5,55.308634,-21.194687
2023-1292734,2023-08-02,Vente,150000.0,72,RUE SARDA GARRIGA,1790,97430,97422,Le Tampon,974,0,Maison,59.0,3,55.523085,-21.279867
2023-1292736,2023-08-16,Vente,283000.0,124,CHE PAVE LOUGNON,1075,97460,97415,Saint-Paul,974,0,Maison,88.0,5,55.294939,-21.017181
2023-1292736,2023-08-16,Vente,283000.0,124,CHE PAVE LOUGNON,1075,97460,97415,Saint-Paul,974,0,Maison,88.0,5,55.294939,-21.017181
2023-1292738,2023-08-17,Vente,440000.0,203,CHE DES ROSES,1290,97435,97415,Saint-Paul,974,0,Maison,95.0,5,55.263941,-21.070347
2023-1292738,2023-08-17,Vente,440000.0,203,CHE DES ROSES,1290,97435,97415,Saint-Paul,974,0,Maison,95.0,5,55.263941,-21.070347
2023-1292743,2023-08-17,Vente,140000.0,55,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,48.0,3,55.461515,-20.897192
2023-1292744,2023-08-17,Vente,57000.0,6,CD 41,0100,97419,97408,La Possession,974,1,Appartement,27.0,1,55.346192,-20.923668
2023-1292745,2023-08-18,Vente,110000.0,35,RUE ALEXANDER FLEMING,0100,97430,97422,Le Tampon,974,1,Appartement,53.0,2,55.526874,-21.272305
2023-1292748,2023-08-25,Vente,215000.0,128,CHE DE LA VOLIERE,0946,97410,97416,Saint-Pierre,974,1,Appartement,83.0,3,55.461566,-21.300722
2023-1292749,2023-08-17,Vente,135000.0,1,RUE AUGUSTE BRUNET,0057,97480,97412,Saint-Joseph,974,1,Appartement,77.0,3,55.621385,-21.379357
2023-1292750,2023-08-25,Vente,127900.0,3,RUE DES ABEILLES,0354,97432,97416,Saint-Pierre,974,1,Appartement,43.0,2,55.498856,-21.300704
2023-1292751,2023-08-18,Vente,48000.0,2,CHE CASCAVELLES,0196,97480,97412,Saint-Joseph,974,0,Maison,85.0,4,55.7012,-21.360619
