id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1495108,2019-03-18,000001,Vente,1448001,,,CHEMIN BLEU,B194,97460,97415,Saint-Paul,974,,,97415000AI0213,,,,,,,,,,,,,0,,,,,L,landes,,,3698,55.346283,-20.979889
2019-1495108,2019-03-18,000001,Vente,1448001,21,,CHE TERRAIN BLEU,1414,97411,97415,Saint-Paul,974,,,97415000AI0231,,,,,,,,,,,,,0,1,Maison,50,4,T,terres,,,17500,,
2019-1495109,2019-04-11,000002,Vente,4000,5018,,RUE MEDARD,0200,97438,97418,Sainte-Marie,974,,,97418000AV2747,,,,,,,,,,,,,0,,,,,S,sols,,,35,55.515994,-20.921212
2019-1495110,2019-03-22,000002,Vente,34900,,,MAROCAIN,B310,97439,97419,Sainte-Rose,974,,,97419000AN0411,,,,,,,,,,,,,0,,,,,T,terres,,,29485,55.820213,-21.14435
2019-1495111,2019-04-11,000001,Vente,53000,193,,AV MARCEL HOARAU,0847,97490,97411,Saint-Denis,974,,,97411000HP0064,,,143,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.484524,-20.91284
2019-1495111,2019-04-11,000001,Vente,53000,193,,AV MARCEL HOARAU,0847,97490,97411,Saint-Denis,974,,,97411000HP0064,,,37,46.97,,,,,,,,,1,2,Appartement,46,2,,,,,,55.484524,-20.91284
2019-1495112,2019-03-22,000001,Vente,75000,10,,IMP DE TROMELIN,0518,97419,97408,La Possession,974,,,97408000AP0811,,,41,41.39,,,,,,,,,1,2,Appartement,40,2,,,,,,55.331936,-20.962347
2019-1495113,2019-03-22,000001,Vente,350000,14,,ALL DES RUBIS,1225,97400,97411,Saint-Denis,974,,,97411000EM0051,,,,,,,,,,,,,0,1,Maison,133,5,S,sols,,,1070,55.445668,-20.897807
2019-1495114,2019-03-22,000001,Vente,295000,10,,ALL DES GLAIEULS      B DE NFL,0495,97490,97411,Saint-Denis,974,,,97411000KC0148,,,,,,,,,,,,,0,1,Maison,125,6,S,sols,,,724,55.4729,-20.917721
2019-1495115,2019-03-22,000001,Vente,47000,60,,ALL DES TULIPES,1413,97490,97411,Saint-Denis,974,,,97411000HP0011,,,63,30.02,,,,,,,,,1,2,Appartement,30,2,,,,,,55.485262,-20.916654
2019-1495115,2019-03-22,000001,Vente,47000,60,,ALL DES TULIPES,1413,97490,97411,Saint-Denis,974,,,97411000HP0011,,,86,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.485262,-20.916654
2019-1495116,2019-03-21,000001,Vente,46000,26,,RUE DE L ABATTOIR,0010,97400,97411,Saint-Denis,974,,,97411000AC0204,,,235,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.443835,-20.878704
2019-1495116,2019-03-21,000001,Vente,46000,26,,RUE DE L ABATTOIR,0010,97400,97411,Saint-Denis,974,,,97411000AC0204,,,37,24.04,,,,,,,,,1,2,Appartement,24,1,,,,,,55.443835,-20.878704
2019-1495117,2019-03-25,000001,Vente,166000,11,,CHE DE LA VIERGE,1462,97400,97411,Saint-Denis,974,,,97411000HB0513,,,74,12.2,,,,,,,,,1,3,Dépendance,,0,,,,,,55.471847,-20.898865
2019-1495117,2019-03-25,000001,Vente,166000,11,,CHE DE LA VIERGE,1462,97400,97411,Saint-Denis,974,,,97411000HB0513,,,11,82.7,,,,,,,,,1,2,Appartement,82,4,,,,,,55.471847,-20.898865
2019-1495117,2019-03-25,000001,Vente,166000,11,,CHE DE LA VIERGE,1462,97400,97411,Saint-Denis,974,,,97411000HB0513,,,45,6.9,,,,,,,,,1,3,Dépendance,,0,,,,,,55.471847,-20.898865
2019-1495118,2019-03-18,000001,Vente,113550,12,,ROC DE L OASIS,1194,97400,97411,Saint-Denis,974,,,97411000HB0035,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.465635,-20.89819
2019-1495118,2019-03-18,000001,Vente,113550,6,,ROC DE L OASIS,1194,97400,97411,Saint-Denis,974,,,97411000HB0035,,,170,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.465635,-20.89819
2019-1495118,2019-03-18,000001,Vente,113550,12,,ROC DE L OASIS,1194,97400,97411,Saint-Denis,974,,,97411000HB0035,,,235,75.84,,,,,,,,,1,2,Appartement,76,3,,,,,,55.465635,-20.89819
2019-1495119,2019-03-20,000001,Vente,120000,59,,RUE DE LA CITE ROLAND GARROS,1196,97490,97411,Saint-Denis,974,,,97411000HR0060,,,59,84.99,,,,,,,,,1,1,Maison,67,4,,,,,,55.489235,-20.907922
2019-1495120,2019-03-21,000001,Vente,300000,8,,CHE IVOULA,0094,97438,97418,Sainte-Marie,974,,,97418000AV0816,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,1600,55.514438,-20.920127
2019-1495120,2019-03-21,000001,Vente,300000,8,,CHE IVOULA,0094,97438,97418,Sainte-Marie,974,,,97418000AV0816,,,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,1600,55.514438,-20.920127
2019-1495120,2019-03-21,000001,Vente,300000,8,,CHE IVOULA,0094,97438,97418,Sainte-Marie,974,,,97418000AV0816,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,1600,55.514438,-20.920127
2019-1495120,2019-03-21,000001,Vente,300000,8,,CHE IVOULA,0094,97438,97418,Sainte-Marie,974,,,97418000AV0816,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,1600,55.514438,-20.920127
2019-1495120,2019-03-21,000001,Vente,300000,8,,CHE IVOULA,0094,97438,97418,Sainte-Marie,974,,,97418000AV0816,,,,,,,,,,,,,0,1,Maison,81,3,S,sols,,,1600,55.514438,-20.920127
2019-1495120,2019-03-21,000001,Vente,300000,8,,CHE IVOULA,0094,97438,97418,Sainte-Marie,974,,,97418000AV0816,,,,,,,,,,,,,0,1,Maison,50,3,S,sols,,,1600,55.514438,-20.920127
2019-1495121,2019-03-20,000001,Vente,107400,785,,AV DE BOURBON,0310,97440,97409,Saint-André,974,,,97409000BI0232,,,66,63.33,,,,,,,,,1,2,Appartement,66,3,,,,,,55.648524,-20.967651
2019-1495121,2019-03-20,000001,Vente,107400,783,,AV DE BOURBON,0310,97440,97409,Saint-André,974,,,97409000BI0232,,,63,22.41,,,,,,,,,1,2,Appartement,23,1,,,,,,55.648524,-20.967651
2019-1495121,2019-03-20,000001,Vente,107400,781,,AV DE BOURBON,0310,97440,97409,Saint-André,974,,,97409000BI0232,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.648524,-20.967651
2019-1495121,2019-03-20,000001,Vente,107400,781,,AV DE BOURBON,0310,97440,97409,Saint-André,974,,,97409000BI0232,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.648524,-20.967651
2019-1495122,2019-03-28,000001,Vente,210000,56,,RLE MACEDOINE,0804,97400,97411,Saint-Denis,974,,,97411000AS0068,,,,,,,,,,,,,0,1,Maison,91,5,S,sols,,,442,55.455797,-20.887727
2019-1495123,2019-03-22,000001,Vente,105000,5002,,RUE LAURENT DAMOUR,0661,97441,97420,Sainte-Suzanne,974,,,97420000BH1950,,,,,,,,,,,,,0,,,,,T,terres,,,505,55.619169,-20.953093
2019-1495124,2019-03-18,000001,Vente,75000,21,,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,,,97411000DS0017,,,54,50.57,,,,,,,,,1,2,Appartement,53,3,,,,,,55.483901,-20.895968
2019-1495124,2019-03-18,000001,Vente,75000,21,,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,,,97411000DS0017,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.483901,-20.895968
2019-1495125,2019-03-20,000001,Vente,59000,364,,CHE LAGOURGUE,1000,97440,97409,Saint-André,974,,,97409000AP1087,,,,,,,,,,,,,0,,,,,T,terres,,,279,55.653651,-20.955916
2019-1495126,2019-03-25,000001,Vente,15000,,,SAINT GILLES LES HAUTS,B750,97435,97415,Saint-Paul,974,,,97415000DN0190,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,238,55.273091,-21.052594
2019-1495127,2019-03-14,000001,Vente,335000,22,,CHE DE LA GROTTE      LA BRETA,0599,97490,97411,Saint-Denis,974,,,97411000IC0028,,,,,,,,,,,,,0,1,Maison,90,5,S,sols,,,1121,55.492948,-20.916276
2019-1495128,2019-03-18,000001,Vente,106000,5002,,RUE LAURENT DAMOUR,0661,97441,97420,Sainte-Suzanne,974,,,97420000BH1981,,,,,,,,,,,,,0,,,,,T,terres,,,497,55.620742,-20.952678
2019-1495129,2019-03-26,000001,Vente,202200,9999,,RUE DES ENGAGES,1866,97434,97415,Saint-Paul,974,,,97415000EV0712,,,63,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.240143,-21.086493
2019-1495129,2019-03-26,000001,Vente,202200,49,,RUE DES ENGAGES,1866,97434,97415,Saint-Paul,974,,,97415000EV0712,,,10,43.53,,,,,,,,,1,2,Appartement,43,2,,,,,,55.240143,-21.086493
2019-1495130,2019-03-28,000001,Vente,200000,2567,,CHE PATELIN,1460,97440,97409,Saint-André,974,,,97409000AZ0822,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,400,55.688288,-20.971492
2019-1495131,2019-03-28,000002,Vente,100000,,,RTE MAIDO,0942,97423,97415,Saint-Paul,974,,,97415000HO0998,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,380,55.308238,-21.036326
2019-1495132,2019-04-03,000001,Vente,234000,8,,LOT LES CASTORS 2,A201,97470,97410,Saint-Benoît,974,,,97410000BE1064,,,,,,,,,,,,,0,,,,,S,sols,,,784,55.701349,-21.064937
2019-1495133,2019-04-15,000002,Vente,115000,1144,,CHE LAGOURGUE,1000,97440,97409,Saint-André,974,,,97409000AR2427,,,,,,,,,,,,,0,,,,,S,sols,,,497,55.659292,-20.9507
2019-1495134,2019-03-28,000001,Vente,88000,,,CAMP CERCEAU,B025,97412,97402,Bras-Panon,974,,,97402000AI0266,,,68,65.37,,,,,,,,,1,2,Appartement,66,3,,,,,,55.682839,-20.995281
2019-1495134,2019-03-28,000001,Vente,88000,,,CAMP CERCEAU,B025,97412,97402,Bras-Panon,974,,,97402000AI0266,,,150,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.682839,-20.995281
2019-1495134,2019-03-28,000001,Vente,88000,,,CAMP CERCEAU,B025,97412,97402,Bras-Panon,974,,,97402000AI0266,,,112,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.682839,-20.995281
2019-1495135,2019-04-01,000001,Vente,328000,41,,CHE DENNEMONT,0449,97423,97415,Saint-Paul,974,,,97415000CM0717,,,,,,,,,,,,,0,1,Maison,116,5,S,sols,,,1137,55.301475,-21.042611
2019-1495136,2019-03-28,000001,Vente,310000,9,T,RUE RAVINE DES FIGUES,0119,97438,97418,Sainte-Marie,974,,,97418000AP2375,,,3,78.73,,,,,,,,,1,1,Maison,83,4,,,,,,55.536812,-20.922638
2019-1495137,2019-04-03,000001,Vente,27550,56,,RUE NELSON MANDELA,0972,97420,97407,Le Port,974,,,97407000BD0160,,,,,,,,,,,,,0,1,Maison,44,2,S,sols,,,174,55.3012,-20.948274
2019-1495138,2019-03-27,000001,Vente,100000,2,,LOT LES CHAMPACKS,A072,97470,97410,Saint-Benoît,974,,,97410000BE0723,,,,,,,,,,,,,0,1,Maison,111,5,S,sols,,,441,55.705216,-21.069021
2019-1495139,2019-03-15,000001,Vente terrain à bâtir,178938.2,,,RAVINE A MARQUET BALTAZAR,B280,97419,97408,La Possession,974,,,97408000AO1710,,,,,,,,,,,,,0,,,,,L,landes,,,434,55.330316,-20.95595
2019-1495140,2019-03-28,000001,Vente,5500,,,ZAC ST-GILLES,B903,97434,97415,Saint-Paul,974,,,97415000DH0170,,,82,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.221795,-21.073741
2019-1495141,2019-04-03,000001,Vente,69000,39,,BD LACAUSSADE,0720,97400,97411,Saint-Denis,974,,,97411000AH0247,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,55.447677,-20.883221
2019-1495141,2019-04-03,000001,Vente,69000,39,,BD LACAUSSADE,0720,97400,97411,Saint-Denis,974,,,97411000AH0247,,,21,,33,34.85,,,,,,,2,2,Appartement,37,2,,,,,,55.447677,-20.883221
2019-1495142,2019-03-27,000001,Vente,315000,9,T,RUE RAVINE DES FIGUES,0119,97438,97418,Sainte-Marie,974,,,97418000AP2375,,,1,78.67,,,,,,,,,1,1,Maison,82,4,,,,,,55.536812,-20.922638
2019-1495143,2019-03-28,000001,Vente,240000,36,B,CHE DE PALMAS,0202,97441,97420,Sainte-Suzanne,974,,,97420000BD0857,,,,,,,,,,,,,0,1,Maison,108,3,S,sols,,,677,55.627033,-20.954534
2019-1495144,2019-03-19,000001,Vente,80000,22,,ALL DES TANGERINES -SIDR CAMEL,0409,97400,97411,Saint-Denis,974,,,97411000DM0333,,,,,,,,,,,,,0,1,Maison,39,3,S,sols,,,167,55.465849,-20.894338
2019-1495145,2019-03-28,000001,Vente,101500,200,,RLE LEGER,1110,97440,97409,Saint-André,974,,,97409000AR2528,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,379,55.659226,-20.953007
2019-1495146,2019-03-22,000001,Vente,101000,200,,RLE LEGER,1110,97440,97409,Saint-André,974,,,97409000AR2530,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,383,55.65892,-20.953239
2019-1495147,2019-03-28,000001,Vente,117415,72,,CHE GAZET          (STE ANNE),0310,97437,97410,Saint-Benoît,974,,,97410000BX0528,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,878,55.748685,-21.090229
2019-1495148,2019-03-22,000001,Vente,85000,,,LE BELIER,B380,97433,97421,Salazie,974,,,97421000BP0144,,,,,,,,,,,,,0,,,,,T,terres,,,1133,55.46248,-21.046765
2019-1495148,2019-03-22,000001,Vente,85000,12,,ALL DES CRYPTOMERIAS,0054,97433,97421,Salazie,974,,,97421000BP0145,,,,,,,,,,,,,0,1,Maison,65,5,T,terres,,,813,55.462205,-21.046544
2019-1495148,2019-03-22,000001,Vente,85000,12,,ALL DES CRYPTOMERIAS,0054,97433,97421,Salazie,974,,,97421000BP0145,,,,,,,,,,,,,0,1,Maison,65,5,S,sols,,,315,55.462205,-21.046544
2019-1495148,2019-03-22,000001,Vente,85000,12,,ALL DES CRYPTOMERIAS,0054,97433,97421,Salazie,974,,,97421000BP0145,,,,,,,,,,,,,0,1,Maison,30,3,S,sols,,,315,55.462205,-21.046544
2019-1495148,2019-03-22,000001,Vente,85000,12,,ALL DES CRYPTOMERIAS,0054,97433,97421,Salazie,974,,,97421000BP0145,,,,,,,,,,,,,0,1,Maison,30,3,T,terres,,,813,55.462205,-21.046544
2019-1495149,2019-03-28,000001,Vente,260000,1151,,AV ILE DE FRANCE,0910,97440,97409,Saint-André,974,,,97409000AN0671,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1551,55.648277,-20.950175
2019-1495150,2019-03-28,000001,Vente,346500,,,CHEMIN GAZET,B210,97437,97410,Saint-Benoît,974,,,97410000BX0209,,,,,,,,,,,,,0,,,,,VE,vergers,,,2955,55.748898,-21.089434
2019-1495150,2019-03-28,000001,Vente,346500,245,,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,,,97410000BX1740,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2954,55.748284,-21.09012
2019-1495150,2019-03-28,000001,Vente,346500,245,,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,,,97410000BX1742,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,55.747781,-21.090291
2019-1495151,2019-03-15,000001,Vente,2239440,9001,,RUE PATRICE LUMUMBA,1024,97420,97407,Le Port,974,,,97407000AX0020,,,,,,,,,,,,,0,,,,,L,landes,,,1822,55.328798,-20.940938
2019-1495151,2019-03-15,000001,Vente,2239440,9001,,RUE PATRICE LUMUMBA,1024,97420,97407,Le Port,974,,,97407000AX0193,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,8640,0,L,landes,,,7778,55.328808,-20.940451
2019-1495152,2019-03-30,000001,Vente,125250,1399,,CHE LEFAGUYES,1100,97440,97409,Saint-André,974,,,97409000AR2533,,,,,,,,,,,,,0,,,,,T,terres,,,504,55.668009,-20.954655
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,53,2,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,69,4,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,53,2,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,69,4,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,53,2,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,58,3,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,29,1,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,58,3,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,58,3,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,58,3,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,69,4,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,58,3,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,69,4,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,29,1,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,85,5,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3632,55.695881,-21.002183
2019-1495153,2019-03-29,000001,Vente,4778455,1,,RUE DES ROSIERS,0541,97412,97402,Bras-Panon,974,,,97402000AK1266,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,3632,55.695881,-21.002183
