id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2022-1632284,2022-07-29,Vente,199762.47,114,RUE PABLO NERUDA,0256,97419,97408,La Possession,974,1,Appartement,71.0,4,55.331599,-20.954289
2022-1632285,2022-08-05,Vente,1054500.0,32,RTE DU TROU D EAU,1453,97434,97415,Saint-Paul,974,1,Appartement,148.0,4,55.23857,-21.096114
2022-1632285,2022-08-05,Vente,1054500.0,32,RTE DU TROU D EAU,1453,97434,97415,Saint-Paul,974,2,Appartement,156.0,3,55.23857,-21.096114
2022-1632286,2022-08-03,Vente,223450.0,11,CHE BOISSY,0240,97430,97422,Le Tampon,974,0,Maison,90.0,5,55.534222,-21.314594
2022-1632288,2022-07-29,Vente,112500.0,9,RUE LABOURDONNAIS,0710,97470,97410,Saint-Benoît,974,1,Appartement,72.0,3,55.71755,-21.036545
2022-1632289,2022-07-28,Vente,63000.0,17,IMP DE LA VANILLE,1427,97490,97411,Saint-Denis,974,1,Appartement,27.0,1,55.482231,-20.901471
2022-1632290,2022-08-03,Vente,107000.0,163,RTE DES BAMBOUS - LE BRULE,0147,97400,97411,Saint-Denis,974,0,Maison,90.0,4,55.438543,-20.920972
2022-1632291,2022-07-25,Vente,418000.0,10,CHE DES BANANES,0012,97425,97401,Les Avirons,974,0,Maison,77.0,4,55.337931,-21.233712
2022-1632293,2022-08-02,Vente,128000.0,113,RTE DE L EPERON,0553,97435,97415,Saint-Paul,974,1,Appartement,31.0,1,55.252695,-21.042775
2022-1632294,2022-07-27,Vente,29000.0,34,RUE JOSEPH FONTAINE,0300,97429,97405,Petite-Île,974,0,Maison,70.0,3,55.562713,-21.351938
2022-1632295,2022-08-04,Vente,195000.0,250,RUE DACHERY,0370,97430,97422,Le Tampon,974,0,Maison,90.0,4,55.537413,-21.260594
2022-1632297,2022-08-04,Vente,90000.0,25,RUE FENELON,0530,97400,97411,Saint-Denis,974,1,Appartement,55.0,2,55.448968,-20.885805
2022-1632300,2022-08-04,Vente,190000.0,57,RUE DE L EGLISE,0119,97425,97401,Les Avirons,974,2,Appartement,62.0,4,55.33757,-21.239042
2022-1632302,2022-08-01,Vente,210000.0,58,CHE NARINSAMY,0767,97432,97416,Saint-Pierre,974,0,Maison,85.0,4,55.506321,-21.292006
2022-1632303,2022-08-02,Vente,78000.0,9,IMP ROBERT MOY DE LA CROIX,1698,97430,97422,Le Tampon,974,1,Appartement,46.0,2,55.522949,-21.284191
2022-1632305,2022-08-11,Vente,625000.0,75,RUE ALEXANDRE DUMAS,0002,97419,97408,La Possession,974,0,Maison,108.0,4,55.343058,-20.955946
2022-1632307,2022-08-08,Vente,514665.0,9,CHE BELLEVUE,0021,97425,97401,Les Avirons,974,0,Maison,97.0,4,55.347729,-21.244367
2022-1632308,2022-08-12,Vente,150000.0,14,IMP DES LATANIERS,0287,97431,97406,La Plaine-des-Palmistes,974,0,Maison,39.0,2,55.634492,-21.135783
2022-1632309,2022-08-08,Vente,116500.0,2,RUE DES CARAMBOLES,0288,97490,97411,Saint-Denis,974,1,Appartement,65.0,4,55.478394,-20.893802
2022-1632311,2022-08-12,Vente,396834.0,16,ALL DES JASPES,1012,97424,97413,Saint-Leu,974,0,Maison,92.0,4,55.300061,-21.192747
2022-1632312,2022-08-10,Vente,149150.0,17,CHE RAPHAEL BABET,1637,97430,97422,Le Tampon,974,1,Appartement,56.0,3,55.497473,-21.270908
2022-1632313,2022-08-10,Vente,520125.0,24,CHE LEO FERRE,1144,97430,97422,Le Tampon,974,0,Maison,141.0,6,55.521252,-21.24787
2022-1632313,2022-08-10,Vente,520125.0,24,CHE LEO FERRE,1144,97430,97422,Le Tampon,974,0,Maison,141.0,6,55.521252,-21.24787
2022-1632313,2022-08-10,Vente,520125.0,24,CHE LEO FERRE,1144,97430,97422,Le Tampon,974,0,Maison,141.0,6,55.521252,-21.24787
2022-1632314,2022-08-13,Vente,140000.0,30,RUE D AMSTERDAM,0112,97430,97422,Le Tampon,974,0,Maison,60.0,5,55.502233,-21.278746
2022-1632315,2022-07-20,Vente,110000.0,279,CHE ARMANETTES,0020,97426,97423,Les Trois-Bassins,974,0,Maison,24.0,3,55.283782,-21.109254
2022-1632315,2022-07-20,Vente,110000.0,279,CHE ARMANETTES,0020,97426,97423,Les Trois-Bassins,974,0,Maison,36.0,3,55.283782,-21.109254
2022-1632320,2022-07-25,Vente,230000.0,149,RTE DE LA LIGNE PARADIS,0681,97410,97416,Saint-Pierre,974,0,Appartement,16.0,1,55.460878,-21.304176
2022-1632320,2022-07-25,Vente,230000.0,149,RTE DE LA LIGNE PARADIS,0681,97410,97416,Saint-Pierre,974,0,Appartement,35.0,2,55.460878,-21.304176
2022-1632320,2022-07-25,Vente,230000.0,149,RTE DE LA LIGNE PARADIS,0681,97410,97416,Saint-Pierre,974,0,Appartement,30.0,2,55.460878,-21.304176
2022-1632320,2022-07-25,Vente,230000.0,149,RTE DE LA LIGNE PARADIS,0681,97410,97416,Saint-Pierre,974,0,Appartement,18.0,1,55.460878,-21.304176
2022-1632320,2022-07-25,Vente,230000.0,149,RTE DE LA LIGNE PARADIS,0681,97410,97416,Saint-Pierre,974,0,Appartement,35.0,2,55.460878,-21.304176
2022-1632321,2022-07-25,Vente,447000.0,17,RUE MARCEL ET S. FONTAINE,0898,97450,97414,Saint-Louis,974,0,Maison,168.0,4,55.422285,-21.272659
2022-1632323,2022-08-09,Vente,145000.0,38,RUE EVARISTE DE PARNY,0190,97419,97408,La Possession,974,1,Appartement,51.0,2,55.33801,-20.926279
2022-1632324,2022-07-28,Vente,128000.0,44,CHE DES LONGOSES,0793,97400,97411,Saint-Denis,974,1,Appartement,42.0,2,55.45681,-20.906675
2022-1632325,2022-08-05,Vente,175000.0,4,RUE DES HIRONDELLES,0608,97490,97411,Saint-Denis,974,1,Appartement,77.0,3,55.478023,-20.90143
2022-1632326,2022-08-08,Vente,135000.0,9,RUE DE LA DIGUE,0428,97400,97411,Saint-Denis,974,1,Appartement,74.0,3,55.446297,-20.884526
2022-1632327,2022-08-10,Vente,514000.0,80,ALL DES SPINELLES,1362,97400,97411,Saint-Denis,974,0,Maison,135.0,6,55.44596,-20.900248
2022-1632328,2022-08-03,Vente,125000.0,12,RUE NANTIER DIDIEE,0993,97490,97411,Saint-Denis,974,1,Appartement,64.0,3,55.478972,-20.898884
2022-1632329,2022-08-10,Vente,399832.0,7,RUE BAGATELLE,0135,97400,97411,Saint-Denis,974,0,Appartement,87.0,4,55.446968,-20.889143
2022-1632329,2022-08-10,Vente,399832.0,7,RUE BAGATELLE,0135,97400,97411,Saint-Denis,974,0,Appartement,87.0,4,55.446968,-20.889143
2022-1632330,2022-08-09,Vente,97500.0,4,RUE EDITH PIAF,0309,97438,97418,Sainte-Marie,974,1,Appartement,45.0,2,55.553999,-20.899115
2022-1632332,2022-07-22,Echange,1800.0,23,CHE DES ACACIAS,0014,97490,97411,Saint-Denis,974,0,Appartement,53.0,2,55.489791,-20.932249
2022-1632332,2022-07-22,Echange,1800.0,23,CHE DES ACACIAS,0014,97490,97411,Saint-Denis,974,0,Appartement,155.0,4,55.489791,-20.932249
2022-1632335,2022-07-29,Vente,110000.0,5031,RUE EUGENE ROCHETAING,0200,97431,97406,La Plaine-des-Palmistes,974,0,Maison,54.0,4,55.613477,-21.144553
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Appartement,50.0,2,55.685886,-21.079438
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Maison,46.0,2,55.685886,-21.079438
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Appartement,50.0,2,55.685886,-21.079438
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Appartement,80.0,4,55.685886,-21.079438
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Appartement,45.0,2,55.685886,-21.079438
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Maison,46.0,2,55.685886,-21.079438
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Appartement,45.0,2,55.685886,-21.079438
2022-1632337,2022-07-29,Vente,100000.0,8,CHE BATARDEAU,0031,97470,97410,Saint-Benoît,974,0,Appartement,80.0,4,55.685886,-21.079438
2022-1632339,2022-08-09,Vente,371990.0,71,RUE EUGENE MICHEL,0660,97480,97412,Saint-Joseph,974,0,Maison,147.0,5,55.631808,-21.375162
2022-1632340,2022-08-01,Vente,625000.0,5,RUE DE L EGLISE,0350,97424,97413,Saint-Leu,974,0,Maison,122.0,4,55.312715,-21.217824
2022-1632341,2022-08-04,Vente,165000.0,1,RUE DES PETUNIAS,0437,97429,97405,Petite-Île,974,0,Maison,140.0,4,55.570277,-21.330254
2022-1632342,2022-08-05,Vente en l'état futur d'achèvement,102600.0,12,RUE DU BEARN,0157,97490,97411,Saint-Denis,974,1,Appartement,22.0,1,55.489818,-20.903137
2022-1632343,2022-08-04,Vente en l'état futur d'achèvement,87400.0,12,RUE DU BEARN,0157,97490,97411,Saint-Denis,974,1,Appartement,22.0,1,55.489818,-20.903137
2022-1632347,2022-08-12,Vente,339200.0,2,ALL DES PORCELAINES,0991,97436,97413,Saint-Leu,974,1,Appartement,63.0,3,55.289225,-21.179818
2022-1632348,2022-08-10,Vente,485000.0,14,RLE JACARANDA,0265,97438,97418,Sainte-Marie,974,0,Maison,147.0,5,55.530891,-20.917001
2022-1632349,2022-07-28,Vente,225000.0,32,RUE VELETCHY RAMSAMY,0896,97424,97413,Saint-Leu,974,0,Maison,109.0,5,55.30223,-21.216395
2022-1632352,2022-08-04,Vente,59112.61,241,RUE MARIUS ET ARY LEBLOND,1310,97430,97422,Le Tampon,974,1,Appartement,25.0,1,55.524444,-21.273313
2022-1632353,2022-08-11,Vente,325000.0,141,CHE DU BOEUF MORT,0049,97419,97408,La Possession,974,0,Maison,54.0,4,55.342616,-20.949169
2022-1632355,2022-08-17,Vente,135000.0,34,RUE SHLMR,0449,97431,97406,La Plaine-des-Palmistes,974,0,Maison,70.0,5,55.627239,-21.133791
2022-1632358,2022-07-27,Vente,700000.0,9999,IMP DES GOELANDS,0693,97434,97415,Saint-Paul,974,0,Maison,102.0,5,55.246491,-21.100451
2022-1632359,2022-07-29,Vente,160000.0,28,RUE CLAUDE MONET,0328,97490,97411,Saint-Denis,974,1,Appartement,88.0,5,55.489585,-20.897234
2022-1632360,2022-07-26,Vente,860000.0,8,RUE DES CORAUX,0404,97434,97415,Saint-Paul,974,0,Maison,93.0,4,55.242474,-21.09788
2022-1632362,2022-07-28,Vente,362235.0,42,RUE ALEXANDRE DUMAS,0041,97400,97411,Saint-Denis,974,0,Maison,84.0,6,55.457854,-20.892487
2022-1632363,2022-08-11,Vente,132080.0,1,RUE DU GRAND HOTEL,0725,97434,97415,Saint-Paul,974,1,Appartement,26.0,1,55.228735,-21.031878
2022-1632364,2022-07-29,Vente,150000.0,56,RUE CHARLES BAUDELAIRE,0462,97440,97409,Saint-André,974,0,Maison,107.0,4,55.660966,-20.943841
2022-1632366,2022-07-28,Vente,167400.0,12,RUE VICTOR SCHOELCHER,0381,97419,97408,La Possession,974,1,Appartement,63.0,3,55.333984,-20.93135
2022-1632367,2022-08-12,Vente,110000.0,128,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,41.0,2,55.443324,-20.898746
2022-1632369,2022-08-16,Vente,400000.0,4,CHE DES CASQUES,0285,97434,97415,Saint-Paul,974,1,Appartement,87.0,4,55.254934,-21.107869
2022-1632370,2022-08-17,Vente,287000.0,13,RUE HENRI FARMAN,0515,97438,97418,Sainte-Marie,974,1,Appartement,72.0,4,55.517839,-20.907999
2022-1632371,2022-08-16,Vente,245782.84,38,CHE EDOUARD RIVIERE,0115,97425,97401,Les Avirons,974,1,Appartement,85.0,3,55.336174,-21.23502
2022-1632372,2022-07-29,Vente,340000.0,5,ALL DU CUMIN,0419,97434,97415,Saint-Paul,974,1,Appartement,70.0,3,55.224041,-21.074602
2022-1632374,2022-08-11,Vente,40000.0,23,RUE DES JACINTHES,0634,97490,97411,Saint-Denis,974,1,Appartement,17.0,1,55.483971,-20.910698
2022-1632377,2022-08-19,Vente,55000.0,92,RUE MONTFLEURY,0760,97470,97410,Saint-Benoît,974,1,Appartement,44.0,2,55.709548,-21.032952
2022-1632380,2022-07-28,Vente en l'état futur d'achèvement,275000.0,40,RUE SAINT PHILIPPE,1300,97400,97411,Saint-Denis,974,1,Appartement,66.0,3,55.452509,-20.889583
2022-1632382,2022-07-28,Vente,56000.0,75,RUE AMIRAL BOUVET,0530,97470,97410,Saint-Benoît,974,1,Appartement,46.0,2,55.720528,-21.036853
2022-1632383,2022-07-27,Vente,387410.0,3,ALL DES MANGUIERS,0159,97425,97401,Les Avirons,974,0,Maison,115.0,4,55.344625,-21.248891
2022-1632384,2022-08-18,Vente,374450.0,1,RUE MOZAMBIQUE,0262,97419,97408,La Possession,974,0,Maison,68.0,4,55.348582,-20.959081
2022-1632385,2022-08-09,Vente,229000.0,9,RUE HENRI FARMAN,0515,97438,97418,Sainte-Marie,974,1,Appartement,57.0,3,55.517839,-20.907999
2022-1632386,2022-08-19,Vente,115000.0,26,RUE DES ANEMONES,0089,97490,97411,Saint-Denis,974,1,Appartement,49.0,3,55.483274,-20.91215
2022-1632387,2022-07-29,Vente,125000.0,15,RUE PIERRE JASMIN,0380,97431,97406,La Plaine-des-Palmistes,974,0,Maison,75.0,4,55.631575,-21.133761
2022-1632388,2022-07-29,Vente,191900.0,75,CHE NEUF,1030,97411,97415,Saint-Paul,974,1,Appartement,48.0,3,55.325836,-20.9826
2022-1632389,2022-07-29,Vente,3300.0,22,CHE DES BOIS DE LAIT,0104,97436,97413,Saint-Leu,974,0,Maison,34.0,2,55.287131,-21.143061
2022-1632391,2022-07-29,Vente,158000.0,50,RUE D'ARMAGNAC,0068,97434,97415,Saint-Paul,974,1,Appartement,23.0,1,55.222485,-21.033876
2022-1632395,2022-07-28,Vente,260000.0,26,RUE DU CIMETIERE,0091,97410,97416,Saint-Pierre,974,0,Maison,66.0,5,55.466358,-21.341192
2022-1632395,2022-07-28,Vente,260000.0,26,RUE DU CIMETIERE,0091,97410,97416,Saint-Pierre,974,0,Maison,36.0,3,55.466358,-21.341192
2022-1632396,2022-08-16,Vente,110000.0,67,RUE LECONTE DE LISLE,0230,97419,97408,La Possession,974,1,Appartement,54.0,2,55.335013,-20.931956
2022-1632397,2022-08-16,Vente,245000.0,17,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,90.0,4,55.28509,-20.983718
2022-1632398,2022-08-12,Vente,60000.0,48,RUE DU BOIS DE NEFLES,0190,97400,97411,Saint-Denis,974,1,Appartement,26.0,1,55.460492,-20.888908
2022-1632399,2022-08-12,Vente,400000.0,3,CHE DES SAPINS,1339,97400,97411,Saint-Denis,974,0,Maison,138.0,5,55.459713,-20.911847
2022-1632400,2022-08-12,Vente,325000.0,40,RUE RAYMOND MONDON,0328,97419,97408,La Possession,974,1,Maison,88.0,5,55.342065,-20.924519
2022-1632400,2022-08-12,Vente,325000.0,40,RUE RAYMOND MONDON,0328,97419,97408,La Possession,974,1,Maison,39.0,1,55.342065,-20.924519
2022-1632403,2022-07-29,Vente,208000.0,171,RUE JEAN DE CAMBIAIRE,0834,97480,97412,Saint-Joseph,974,0,Maison,81.0,4,55.606158,-21.354578
2022-1632405,2022-07-26,Vente,198900.0,106,RUE SONGOR,0463,97438,97418,Sainte-Marie,974,1,Appartement,64.0,3,55.52648,-20.916846
2022-1632406,2022-07-28,Vente,230000.0,193,RUE HAUTE,0550,97436,97413,Saint-Leu,974,1,Appartement,51.0,2,55.290751,-21.172445
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,89.0,4,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,72.0,3,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,72.0,3,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,21,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558915,-20.899319
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
2022-1632407,2022-07-22,Vente,14768692.0,22,RUE BARDEAUX,0482,97438,97418,Sainte-Marie,974,0,Appartement,60.0,2,55.558514,-20.899407
