id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2020-1421134,2020-09-24,Vente,277572.0,29,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,109.0,4,55.285557,-20.983955
2020-1421135,2020-09-28,Vente,318000.0,35,CHE EMILE LOPIN,0523,97419,97408,La Possession,974,0,Maison,140.0,5,55.365071,-20.928126
2020-1421136,2020-09-18,Vente,109000.0,1,RUE DE LA DISTILLERIE,0158,97419,97408,La Possession,974,1,Appartement,59.0,3,55.33692,-20.956684
2020-1421137,2020-09-21,Vente,257000.0,8,CHE DE LA CHAPELLE (BERNICA),0318,97435,97415,Saint-Paul,974,1,Appartement,77.0,4,55.282709,-21.045063
2020-1421138,2020-10-07,Vente,115000.0,15,SEN DU RUISSEAU,1229,97490,97411,Saint-Denis,974,1,Appartement,58.0,3,55.477813,-20.900928
2020-1421139,2020-09-23,Vente,80000.0,677,CHE VALENTIN,1880,97440,97409,Saint-André,974,0,Maison,70.0,3,55.675061,-20.958705
2020-1421140,2020-10-07,Vente,53500.0,135,RUE SAINTE MARIE,1320,97400,97411,Saint-Denis,974,1,Appartement,33.0,1,55.459828,-20.883043
2020-1421141,2020-10-07,Vente,49000.0,66,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,25.0,1,55.461449,-20.899575
2020-1421142,2020-09-28,Vente,406415.0,34,CHE DE LA BOUCLE,0205,97490,97411,Saint-Denis,974,0,Maison,144.0,4,55.490704,-20.9269
2020-1421145,2020-09-23,Vente,265000.0,31,RUE VOLTAIRE,1470,97400,97411,Saint-Denis,974,0,Appartement,54.0,2,55.461585,-20.884087
2020-1421145,2020-09-23,Vente,265000.0,31,RUE VOLTAIRE,1470,97400,97411,Saint-Denis,974,0,Appartement,54.0,2,55.461585,-20.884087
2020-1421145,2020-09-23,Vente,265000.0,31,RUE VOLTAIRE,1470,97400,97411,Saint-Denis,974,0,Appartement,59.0,2,55.461585,-20.884087
2020-1421146,2020-09-15,Vente,250000.0,55,RUE DES LIMITES,0770,97400,97411,Saint-Denis,974,0,Maison,77.0,5,55.456443,-20.881606
2020-1421147,2020-09-23,Vente en l'état futur d'achèvement,260000.0,9007,CHE DES MORTS,1015,97411,97415,Saint-Paul,974,1,Appartement,83.0,3,55.319902,-20.98301
2020-1421148,2020-09-23,Vente,160000.0,12,RUE NANTIER DIDIEE,0993,97490,97411,Saint-Denis,974,1,Appartement,97.0,4,55.478972,-20.898884
2020-1421149,2020-09-28,Vente,76500.0,80,ALL DES SAPHIRS,1338,97400,97411,Saint-Denis,974,1,Appartement,44.0,2,55.44881,-20.89313
2020-1421151,2020-10-02,Vente,191400.0,12,RUE GEORGES FOURCADE,0639,97441,97420,Sainte-Suzanne,974,0,Maison,130.0,4,55.639126,-20.935463
2020-1421152,2020-09-11,Vente,72000.0,44,RUE TESSAN,1391,97490,97411,Saint-Denis,974,1,Appartement,35.0,2,55.47783,-20.896585
2020-1421153,2020-09-11,Vente,80000.0,8,RUE THERESIEN CADET      MFIA,1408,97490,97411,Saint-Denis,974,1,Appartement,57.0,3,55.480059,-20.907698
2020-1421155,2020-09-15,Vente,202500.0,225,RUE DU MARCHE,0473,97438,97418,Sainte-Marie,974,1,Appartement,42.0,2,55.5266,-20.92137
2020-1421156,2020-09-22,Vente,360000.0,30,AV DE PORT LOUIS,0320,97419,97408,La Possession,974,0,Maison,96.0,4,55.342828,-20.927668
2020-1421157,2020-09-24,Vente,149000.0,17,LE MOULIN JOLI,B210,97419,97408,La Possession,974,1,Appartement,60.0,2,55.327154,-20.956104
2020-1421159,2020-09-21,Vente,227000.0,12,CHE LEBRETON,0229,97419,97408,La Possession,974,0,Maison,71.0,4,55.361871,-20.928139
2020-1421160,2020-09-28,Vente,258590.0,10,RUE DE L EST,0510,97400,97411,Saint-Denis,974,1,Appartement,93.0,4,55.454787,-20.876456
2020-1421165,2020-09-21,Vente,38500.0,6,RUE DU LYCEE,0791,97490,97411,Saint-Denis,974,1,Appartement,21.0,1,55.485374,-20.90798
2020-1421167,2020-09-19,Vente,495000.0,341,RUE SAINT LOUIS,1330,97460,97415,Saint-Paul,974,0,Maison,88.0,4,55.283182,-20.996999
2020-1421168,2020-09-17,Vente,53007.68,29,RUE GEORGES MARCHAIS,0737,97441,97420,Sainte-Suzanne,974,0,Maison,76.0,4,55.635037,-20.930181
2020-1421169,2020-09-30,Vente,53007.68,32,RUE GEORGES MARCHAIS,0737,97441,97420,Sainte-Suzanne,974,0,Maison,66.0,4,55.635184,-20.929945
2020-1421170,2020-09-17,Vente,53007.68,12,RUE GEORGES MARCHAIS,0737,97441,97420,Sainte-Suzanne,974,0,Maison,58.0,2,55.635427,-20.930097
2020-1421171,2020-09-30,Vente,53007.68,24,RUE GEORGES MARCHAIS,0737,97441,97420,Sainte-Suzanne,974,0,Maison,67.0,3,55.634875,-20.930569
2020-1421173,2020-10-09,Vente,329021.4,57,RUE PASTEUR,1080,97400,97411,Saint-Denis,974,1,Appartement,132.0,3,55.452146,-20.877919
2020-1421175,2020-10-09,Vente,128000.0,57,CHE COMMINS,0359,97417,97411,Saint-Denis,974,1,Appartement,61.0,3,55.407749,-20.890099
2020-1421176,2020-09-23,Vente,145000.0,17,RLE DES JAMBLONS,0257,97438,97418,Sainte-Marie,974,1,Appartement,71.0,4,55.525573,-20.929642
2020-1421177,2020-10-07,Vente,100000.0,79,AV DE LA CROIX DU SUD,0425,97434,97415,Saint-Paul,974,1,Appartement,21.0,1,55.228655,-21.061391
2020-1421179,2020-09-29,Vente,57405.18,10,RUE GEORGES MARCHAIS,0737,97441,97420,Sainte-Suzanne,974,0,Maison,58.0,2,55.635456,-20.929891
2020-1421180,2020-10-08,Vente,150000.0,3,RUE DU GRAND HOTEL,0725,97434,97415,Saint-Paul,974,1,Appartement,47.0,2,55.228735,-21.031878
2020-1421181,2020-09-11,Vente,90000.0,4,IMP DES AMETHYSTES,0012,97412,97402,Bras-Panon,974,1,Appartement,58.0,3,55.691152,-20.999095
2020-1421182,2020-10-09,Vente,231400.0,7,ALL DES ZINNIAS,1513,97490,97411,Saint-Denis,974,1,Appartement,83.0,3,55.466209,-20.885327
2020-1421187,2020-10-01,Vente,104000.0,15,RUE EMILE GRIMAUD,0486,97490,97411,Saint-Denis,974,1,Appartement,87.0,4,55.483784,-20.889672
2020-1421188,2020-10-09,Vente,68450.0,6,RUE RAYMOND MONDON,0328,97419,97408,La Possession,974,1,Appartement,41.0,2,55.339284,-20.924919
2020-1421189,2020-09-14,Vente,247000.0,27,CHE MANES,0380,97470,97410,Saint-Benoît,974,0,Maison,122.0,6,55.697671,-21.034324
2020-1421190,2020-09-14,Vente,233000.0,29,CHE MANES,0380,97470,97410,Saint-Benoît,974,0,Maison,96.0,5,55.697514,-21.034309
2020-1421191,2020-09-23,Vente,320000.0,19,RUE DE L'EGLISE (SGLH),0519,97435,97415,Saint-Paul,974,0,Maison,165.0,5,55.269394,-21.052371
2020-1421192,2020-09-24,Vente,218200.0,4,CHE DES CASQUES,0285,97434,97415,Saint-Paul,974,1,Appartement,44.0,2,55.254934,-21.107869
2020-1421193,2020-09-24,Vente,173000.0,48,RUE DES ENGAGES,1866,97434,97415,Saint-Paul,974,1,Appartement,42.0,2,55.239654,-21.086547
2020-1421195,2020-09-14,Vente,124800.0,4,IMP DES PRIMEVERES,0405,97431,97406,La Plaine-des-Palmistes,974,0,Maison,62.0,3,55.621153,-21.14164
2020-1421197,2020-09-22,Vente,259000.0,2,RUE JACQUES AUBERT,1828,97435,97415,Saint-Paul,974,1,Appartement,62.0,3,55.260186,-21.047069
2020-1421198,2020-09-22,Vente,260000.0,3,CHE CAP CHOUCHOU,1870,97435,97415,Saint-Paul,974,0,Maison,113.0,4,55.298323,-21.065292
2020-1421199,2020-09-16,Vente,330000.0,4,CHE DE LA GROTTE      LA BRETA,0599,97490,97411,Saint-Denis,974,0,Maison,62.0,5,55.494143,-20.914307
2020-1421200,2020-09-30,Vente,77000.0,72,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,1,Appartement,38.0,1,55.494623,-20.899706
2020-1421201,2020-10-02,Vente,167500.0,80,RUE ST JOSEPH OUVRIER,1282,97400,97411,Saint-Denis,974,1,Appartement,70.0,4,55.456081,-20.898493
2020-1421202,2020-09-30,Vente,39260.0,177,RTE DE MOUFIA,0976,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.485459,-20.912053
2020-1421203,2020-09-16,Vente,773931.0,7,RUE DES AIGRETTES,0031,97434,97415,Saint-Paul,974,0,Maison,121.0,4,55.223165,-21.036524
2020-1421204,2020-10-01,Vente,305000.0,4,RUE DES PRUNES,1211,97411,97415,Saint-Paul,974,0,Maison,235.0,6,55.32648,-20.985057
2020-1421205,2020-09-24,Vente,105000.0,3,CHE DE LA CAVERNE,0289,97434,97415,Saint-Paul,974,1,Appartement,35.0,1,55.230418,-21.051269
2020-1421206,2020-09-29,Vente,11733.1,36,RUE GEORGES MARCHAIS,0737,97441,97420,Sainte-Suzanne,974,0,Maison,67.0,3,55.635426,-20.929702
2020-1421207,2020-09-29,Vente,48887.93,36,RUE GEORGES MARCHAIS,0737,97441,97420,Sainte-Suzanne,974,0,Maison,67.0,3,55.635426,-20.929702
2020-1421208,2020-09-17,Vente,90000.0,105,RUE DE LA REPUBLIQUE,1180,97400,97411,Saint-Denis,974,1,Appartement,37.0,2,55.447404,-20.882569
2020-1421210,2020-09-11,Vente,172000.0,20,RUE DES PANIERS,1055,97400,97411,Saint-Denis,974,1,Appartement,63.0,3,55.458869,-20.899167
2020-1421211,2020-09-23,Vente,576000.0,5,CHE FINETTE,0535,97490,97411,Saint-Denis,974,1,Local industriel. commercial ou assimilé,74.0,0,55.475357,-20.89984
2020-1421211,2020-09-23,Vente,576000.0,5,CHE FINETTE,0535,97490,97411,Saint-Denis,974,1,Local industriel. commercial ou assimilé,66.0,0,55.475357,-20.89984
2020-1421211,2020-09-23,Vente,576000.0,5,CHE FINETTE,0535,97490,97411,Saint-Denis,974,2,Local industriel. commercial ou assimilé,139.0,0,55.475357,-20.89984
2020-1421212,2020-09-11,Vente,66600.0,3,RUE DE L ANJOU,0094,97490,97411,Saint-Denis,974,1,Appartement,31.0,2,55.490874,-20.902756
2020-1421213,2020-10-12,Vente,113000.0,11,CHE DU BOIS DE NATTE,0192,97490,97411,Saint-Denis,974,1,Appartement,45.0,2,55.473689,-20.914749
2020-1421214,2020-10-07,Vente,88000.0,15,SEN DU RUISSEAU,1229,97490,97411,Saint-Denis,974,1,Appartement,58.0,3,55.477813,-20.900928
2020-1421215,2020-09-24,Vente,330000.0,30,RTE DE BELLE VUE,0036,97438,97418,Sainte-Marie,974,0,Maison,116.0,5,55.542193,-20.938607
2020-1421216,2020-09-23,Vente,210000.0,131,RUE DU GEN DE GAULLE  (ST G),0659,97434,97415,Saint-Paul,974,1,Local industriel. commercial ou assimilé,104.0,0,55.227375,-21.051799
2020-1421218,2020-09-18,Vente,42500.0,3,RUE DE L ANJOU,0094,97490,97411,Saint-Denis,974,1,Appartement,20.0,1,55.490874,-20.902756
2020-1421219,2020-09-18,Vente,330000.0,75,RUE EMILE GRIMAUD,0486,97490,97411,Saint-Denis,974,1,Maison,103.0,6,55.483634,-20.891674
2020-1421220,2020-03-12,Adjudication,181000.0,7,CHE LEONEL BOYER,0227,97490,97411,Saint-Denis,974,0,Maison,118.0,5,55.481723,-20.91862
2020-1421222,2020-09-22,Vente,245000.0,428,RTE NATIONALE 2,0160,97439,97419,Sainte-Rose,974,0,Maison,132.0,4,55.825476,-21.166422
2020-1421223,2020-09-16,Vente,65000.0,397,CHE GRAND FOND,0120,97470,97410,Saint-Benoît,974,1,Appartement,62.0,3,55.662463,-21.045315
2020-1421224,2020-09-17,Vente,100000.0,18,RUE DU PERE POIGNANT,0109,97438,97418,Sainte-Marie,974,0,Maison,101.0,4,55.567619,-20.90281
2020-1421228,2020-09-16,Vente,300000.0,140,RUE ROGER PAYET,0220,97438,97418,Sainte-Marie,974,0,Local industriel. commercial ou assimilé,9.0,0,55.509126,-20.91354
2020-1421228,2020-09-16,Vente,300000.0,142,RUE ROGER PAYET,0220,97438,97418,Sainte-Marie,974,0,Maison,30.0,2,55.509592,-20.913503
2020-1421228,2020-09-16,Vente,300000.0,142,RUE ROGER PAYET,0220,97438,97418,Sainte-Marie,974,0,Local industriel. commercial ou assimilé,7.0,0,55.509592,-20.913503
2020-1421228,2020-09-16,Vente,300000.0,142,RUE ROGER PAYET,0220,97438,97418,Sainte-Marie,974,0,Maison,102.0,6,55.509592,-20.913503
2020-1421230,2020-09-17,Vente,110500.0,13,RLE SAMAT,1330,97400,97411,Saint-Denis,974,0,Maison,40.0,3,55.456856,-20.889784
2020-1421230,2020-09-17,Vente,110500.0,13,RLE SAMAT,1330,97400,97411,Saint-Denis,974,0,Maison,35.0,4,55.456856,-20.889784
2020-1421230,2020-09-17,Vente,110500.0,13,RLE SAMAT,1330,97400,97411,Saint-Denis,974,0,Maison,42.0,4,55.456856,-20.889784
2020-1421230,2020-09-17,Vente,110500.0,13,RLE SAMAT,1330,97400,97411,Saint-Denis,974,0,Maison,15.0,1,55.456856,-20.889784
2020-1421231,2020-09-25,Vente,220000.0,158,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,0,Appartement,96.0,3,55.745593,-21.080977
2020-1421231,2020-09-25,Vente,220000.0,158,RTE NATIONALE 2 STE ANNE,0476,97437,97410,Saint-Benoît,974,0,Local industriel. commercial ou assimilé,144.0,0,55.745593,-21.080977
2020-1421232,2020-09-17,Vente,214000.0,77,CHE PECHE,0405,97470,97410,Saint-Benoît,974,0,Maison,92.0,3,55.681372,-21.088794
2020-1421233,2020-09-17,Vente,49000.0,80,ALL DES SAPHIRS,1338,97400,97411,Saint-Denis,974,1,Appartement,19.0,1,55.448952,-20.892747
2020-1421234,2020-09-30,Vente,190000.0,378,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,105.0,4,55.475025,-20.913819
2020-1421236,2020-09-30,Vente,243000.0,52,RUE DES ENGAGES,1866,97434,97415,Saint-Paul,974,1,Appartement,46.0,2,55.239654,-21.086547
2020-1421237,2020-09-15,Vente,138000.0,12,ROC DE L OASIS,1194,97400,97411,Saint-Denis,974,1,Appartement,51.0,2,55.465635,-20.89819
2020-1421239,2020-09-30,Vente,256000.0,10,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,90.0,4,55.283674,-20.983793
2020-1421240,2020-09-30,Vente en l'état futur d'achèvement,199000.0,9007,CHE DES MORTS,1015,97411,97415,Saint-Paul,974,1,Appartement,53.0,2,55.319902,-20.98301
2020-1421242,2020-09-15,Vente,380000.0,34,RUE MGR DE BEAUMONT,0920,97400,97411,Saint-Denis,974,0,Maison,74.0,5,55.457462,-20.883614
2020-1421243,2020-09-21,Vente,145000.0,21,RTE DE MONTGAILLARD,0950,97400,97411,Saint-Denis,974,1,Appartement,31.0,2,55.467559,-20.898985
2020-1421245,2020-10-14,Vente,399200.0,7,RUE DU PERE MONNET,0307,97419,97408,La Possession,974,0,Maison,93.0,5,55.332717,-20.967229
2020-1421246,2020-10-13,Vente,106000.0,26,RUE DES ANEMONES,0089,97490,97411,Saint-Denis,974,1,Appartement,75.0,3,55.483274,-20.91215
2020-1421247,2020-09-24,Vente,237000.0,9999,CHE SUMMER N 1 (ST G LES BNS),1404,97434,97415,Saint-Paul,974,1,Appartement,52.0,3,55.225446,-21.047506
2020-1421248,2020-10-05,Vente,718600.0,48,RUE LETINIE SADEYEN,1561,97417,97411,Saint-Denis,974,0,Maison,169.0,3,55.410324,-20.886401
2020-1421249,2020-09-17,Vente,180793.7,3,RUE D ALSACE,0050,97400,97411,Saint-Denis,974,1,Appartement,88.0,4,55.462727,-20.885543
2020-1421250,2020-10-14,Vente,59000.0,7,RUE SADI CARNOT,0410,97420,97407,Le Port,974,1,Appartement,28.0,1,55.293043,-20.936838
2020-1421251,2020-09-28,Vente,137500.0,9,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,45.0,3,55.284205,-20.983935
2020-1421252,2020-09-25,Vente,230000.0,5,CHE CAFE,0065,97419,97408,La Possession,974,1,Maison,90.0,4,55.341946,-20.952782
2020-1421254,2020-09-18,Vente,175000.0,51,CHE BOTTARD,0199,97434,97415,Saint-Paul,974,1,Appartement,43.0,2,55.231098,-21.051437
2020-1421255,2020-10-09,Vente,82000.0,212,ALL DES TOPAZES,1397,97400,97411,Saint-Denis,974,1,Appartement,37.0,2,55.443434,-20.906418
2020-1421259,2020-09-23,Vente,150000.0,17,CHE DES ROUTIERS,1219,97490,97411,Saint-Denis,974,1,Appartement,101.0,4,55.496875,-20.918166
2020-1421260,2020-09-24,Vente,231000.0,3,RUE ANTONIN LAMBES,0035,97419,97408,La Possession,974,0,Maison,59.0,4,55.340449,-20.925853
2020-1421261,2020-09-23,Vente,222900.0,45,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,1,Appartement,90.0,4,55.477226,-20.910051
2020-1421264,2020-10-15,Vente,410000.0,14,RUE DES MOULINS D AZUR,1543,97417,97411,Saint-Denis,974,0,Maison,135.0,4,55.408723,-20.884211
2020-1421265,2020-09-22,Vente en l'état futur d'achèvement,190300.0,294,RTE DE BOIS DE NEFLES,0211,97490,97411,Saint-Denis,974,1,Appartement,36.0,2,55.476101,-20.907636
2020-1421268,2020-09-18,Vente,335648.0,1,IMP JOSETTE,0284,97420,97407,Le Port,974,0,Maison,173.0,8,55.292337,-20.948296
2020-1421269,2020-09-28,Vente,155000.0,12,RUE MANGALON,0960,97460,97415,Saint-Paul,974,1,Local industriel. commercial ou assimilé,71.0,0,55.27458,-21.009311
2020-1421272,2020-09-23,Vente,163500.0,4,RTE DE MONTGAILLARD,0950,97400,97411,Saint-Denis,974,1,Appartement,59.0,3,55.468437,-20.898248
2020-1421273,2020-09-23,Vente,41500.0,15,RUE DES JACINTHES,0634,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.484795,-20.910343
2020-1421274,2020-09-23,Vente,39697.0,7,RUE DES GOYAVES      STE CLOTI,0573,97490,97411,Saint-Denis,974,1,Appartement,22.0,1,55.484329,-20.894308
2020-1421275,2020-10-15,Vente,190000.0,17,CHE DES ROUTIERS,1219,97490,97411,Saint-Denis,974,1,Appartement,101.0,4,55.496875,-20.918166
2020-1421276,2020-10-09,Vente,2386695.0,33,RUE GUSTAVE EIFFEL,0469,97419,97408,La Possession,974,13,Local industriel. commercial ou assimilé,587.0,0,55.330099,-20.935783
2020-1421276,2020-10-09,Vente,2386695.0,10,RUE DE L'AMITIE,0076,97490,97411,Saint-Denis,974,11,Local industriel. commercial ou assimilé,353.0,0,55.499896,-20.902187
2020-1421276,2020-10-09,Vente,2386695.0,109,AV DE LA GRANDE OURSE,1746,97434,97415,Saint-Paul,974,2,Local industriel. commercial ou assimilé,33.0,0,55.227581,-21.063099
2020-1421276,2020-10-09,Vente,2386695.0,107,AV DE LA GRANDE OURSE,1746,97434,97415,Saint-Paul,974,2,Local industriel. commercial ou assimilé,68.0,0,55.227581,-21.063099
2020-1421277,2020-10-09,Vente,120000.0,12,ALL MONTPLAISIR,0962,97400,97411,Saint-Denis,974,1,Appartement,47.0,2,55.458267,-20.89196
2020-1421278,2020-09-29,Vente,65000.0,192,RUE MARIUS ET ARY LEBLOND,0990,97460,97415,Saint-Paul,974,1,Local industriel. commercial ou assimilé,31.0,0,55.277898,-21.002354
2020-1421279,2020-03-12,Adjudication,27000.0,29,RUE DES LILAS,0586,97470,97410,Saint-Benoît,974,0,Maison,95.0,6,55.7103,-21.051799
2020-1421280,2020-09-29,Vente,28000.0,3,IMP DES AMBREVATTES,0057,97490,97411,Saint-Denis,974,1,Appartement,27.0,2,55.480853,-20.895925
2020-1421281,2020-10-05,Vente,75000.0,21,RUE MAURICE TOMI,0866,97490,97411,Saint-Denis,974,1,Appartement,21.0,1,55.501437,-20.90807
2020-1421282,2020-09-25,Vente,205000.0,36,RUE FERBLANTIER,1533,97422,97415,Saint-Paul,974,0,Maison,120.0,4,55.272786,-21.101432
2020-1421282,2020-09-25,Vente,205000.0,36,RUE FERBLANTIER,1533,97422,97415,Saint-Paul,974,0,Maison,120.0,4,55.272786,-21.101432
2020-1421283,2020-10-06,Vente,193500.0,6,CHE DU BOEUF MORT,0049,97419,97408,La Possession,974,1,Appartement,45.0,2,55.333938,-20.936946
2020-1421285,2020-10-05,Vente,324500.0,23,LOT LE GOLF,A223,97417,97411,Saint-Denis,974,0,Maison,79.0,4,55.422673,-20.877348
2020-1421286,2020-09-25,Vente,142560.0,1,RUE DES MUREX,1023,97434,97415,Saint-Paul,974,1,Appartement,17.0,1,55.253834,-21.108281
2020-1421287,2020-03-12,Adjudication,32000.0,29,RUE EDMOND ALBIUS,0473,97400,97411,Saint-Denis,974,1,Appartement,20.0,1,55.471151,-20.90172
2020-1421288,2020-09-21,Vente,369993.88,1,RUE CHARLES DE FOUCAULD,0090,97420,97407,Le Port,974,0,Maison,60.0,4,55.294291,-20.936472
2020-1421288,2020-09-21,Vente,369993.88,1,RUE CHARLES DE FOUCAULD,0090,97420,97407,Le Port,974,0,Maison,28.0,0,55.294291,-20.936472
2020-1421289,2020-09-24,Vente,39000.0,12,RUE GASTON  DEFFERRE,0688,97490,97411,Saint-Denis,974,1,Appartement,23.0,1,55.480519,-20.900216
2020-1421291,2020-09-25,Vente,46000.0,12,ROC DE L OASIS,1194,97400,97411,Saint-Denis,974,1,Appartement,27.0,1,55.465635,-20.89819
2020-1421294,2020-10-16,Vente,86000.0,74,RUE TESSAN,1391,97490,97411,Saint-Denis,974,1,Appartement,32.0,1,55.476881,-20.899317
2020-1421297,2020-09-30,Vente,615000.0,2,RUE LOZZARI  LOT CORBARA 2,0923,97460,97415,Saint-Paul,974,0,Maison,140.0,6,55.274998,-21.024103
2020-1421298,2020-09-25,Vente,246100.0,2,RLE ADENOR,0025,97400,97411,Saint-Denis,974,1,Maison,57.0,3,55.459306,-20.886113
2020-1421300,2020-09-25,Vente terrain à bâtir,55300.0,4,RUE DE LA CAYENNE,0298,97400,97411,Saint-Denis,974,0,Maison,36.0,3,55.440053,-20.880519
2020-1421303,2020-05-14,Adjudication,61000.0,9,LOT ANGELO GRONDIN,A005,97440,97409,Saint-André,974,0,Maison,62.0,5,55.648014,-20.929633
2020-1421308,2020-10-08,Vente,454300.0,37,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Appartement,104.0,3,55.535094,-20.950858
2020-1421308,2020-10-08,Vente,454300.0,37,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Maison,360.0,7,55.535094,-20.950858
2020-1421308,2020-10-08,Vente,454300.0,37,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Appartement,104.0,3,55.535094,-20.950858
2020-1421308,2020-10-08,Vente,454300.0,37,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Appartement,174.0,7,55.535094,-20.950858
2020-1421308,2020-10-08,Vente,454300.0,37,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Appartement,174.0,7,55.535094,-20.950858
2020-1421308,2020-10-08,Vente,454300.0,37,RTE DES FLEURS,0219,97438,97418,Sainte-Marie,974,0,Maison,360.0,7,55.535094,-20.950858
2020-1421309,2020-10-12,Vente,120436.0,15,RUE DES MANGUIERS,0820,97400,97411,Saint-Denis,974,1,Appartement,45.0,2,55.454194,-20.888516
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,79.0,4,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,63.0,3,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,79.0,4,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,84.0,5,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,84.0,5,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,60.0,3,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,59.0,3,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,63.0,3,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,77.0,4,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,84.0,5,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,50.0,2,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,72.0,4,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,72.0,4,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,50.0,2,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,50.0,2,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,72.0,4,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,72.0,4,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,50.0,2,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,50.0,2,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,50.0,2,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,60.0,3,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,59.0,3,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,63.0,3,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,84.0,5,55.340749,-20.96515
2020-1421311,2020-09-30,Vente,4439877.5,14,RUE HO CHI MINH,0203,97419,97408,La Possession,974,0,Appartement,60.0,3,55.340749,-20.96515
