id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2021-1677448,2021-12-21,Vente,350000.0,17,CHE BENOIT BEGUE,0096,97416,97413,Saint-Leu,974,0,Maison,114.0,5,55.316325,-21.146038
2021-1677449,2021-11-30,Vente,100000.0,27,RUE EUGENE DAYOT,0180,97419,97408,La Possession,974,1,Appartement,45.0,2,55.334364,-20.927865
2021-1677450,2021-12-10,Vente,300000.0,80,CHE SAINT-ALME,0358,97419,97408,La Possession,974,0,Maison,80.0,5,55.327274,-20.965444
2021-1677451,2021-12-13,Vente,371121.25,19,RUE DES VETIVERS,1396,97450,97414,Saint-Louis,974,0,Maison,133.0,5,55.417297,-21.277107
2021-1677452,2021-12-14,Vente,49000.0,314,CHE ADAM DE VILLIERS,0040,97430,97422,Le Tampon,974,1,Appartement,19.0,1,55.507539,-21.26686
2021-1677453,2021-12-16,Vente,75000.0,3,RUE DES BECS ROSES,0052,97412,97402,Bras-Panon,974,1,Appartement,56.0,3,55.681074,-20.99667
2021-1677454,2021-12-14,Vente,749000.0,11,ALL DES SPINELLES,1362,97400,97411,Saint-Denis,974,1,Appartement,78.0,3,55.447629,-20.897637
2021-1677454,2021-12-14,Vente,749000.0,11,ALL DES SPINELLES,1362,97400,97411,Saint-Denis,974,1,Appartement,115.0,5,55.447629,-20.897637
2021-1677455,2021-12-17,Vente,176000.0,4,CHE ND DU ROSAIRE,0445,97412,97402,Bras-Panon,974,0,Maison,70.0,3,55.631498,-20.9884
2021-1677456,2021-12-17,Vente,500000.0,23,RUE EDMOND RIVIERE,0187,97438,97418,Sainte-Marie,974,0,Maison,152.0,4,55.511387,-20.914275
2021-1677457,2021-12-21,Vente,34150.0,10,RUE ANTOINE ROUSSIN,0357,97438,97418,Sainte-Marie,974,1,Appartement,27.0,1,55.555542,-20.899766
2021-1677459,2021-12-14,Vente,50000.0,314,CHE ADAM DE VILLIERS,0040,97430,97422,Le Tampon,974,1,Appartement,19.0,1,55.507539,-21.26686
2021-1677460,2021-12-14,Vente,49000.0,314,CHE ADAM DE VILLIERS,0040,97430,97422,Le Tampon,974,1,Appartement,19.0,1,55.507539,-21.26686
2021-1677461,2021-12-16,Vente,249000.0,225,RUE DU MARCHE,0473,97438,97418,Sainte-Marie,974,1,Appartement,55.0,3,55.5266,-20.92137
2021-1677462,2021-12-21,Vente,95000.0,19,RUE DE LA CLINIQUE,0341,97490,97411,Saint-Denis,974,1,Appartement,63.0,3,55.478811,-20.901581
2021-1677463,2021-12-21,Vente,55000.0,75,RUE AMIRAL BOUVET,0530,97470,97410,Saint-Benoît,974,1,Appartement,45.0,2,55.720528,-21.036853
2021-1677464,2021-12-16,Vente,255000.0,249,CD 41,0100,97419,97408,La Possession,974,0,Maison,96.0,4,55.366785,-20.925791
2021-1677466,2021-12-24,Vente,132000.0,12,RUE NANTIER DIDIEE,0993,97490,97411,Saint-Denis,974,1,Appartement,54.0,3,55.478972,-20.898884
2021-1677467,2021-12-23,Vente,205000.0,42,RUE MONTHYON,0960,97400,97411,Saint-Denis,974,2,Appartement,68.0,4,55.454756,-20.888102
2021-1677468,2021-12-23,Vente,158000.0,18,AV STANISLAS GIMART,1367,97490,97411,Saint-Denis,974,1,Appartement,74.0,4,55.475113,-20.893167
2021-1677470,2021-12-21,Vente,4691000.0,37,RUE CAMILLE DESMOULINS,0077,97420,97407,Le Port,974,0,Local industriel. commercial ou assimilé,4008.0,0,55.292952,-20.927591
2021-1677472,2021-12-17,Vente,275000.0,17,LOT FLACOURT,A068,97438,97418,Sainte-Marie,974,0,Maison,86.0,4,55.553266,-20.901742
2021-1677472,2021-12-17,Vente,275000.0,17,LOT FLACOURT,A068,97438,97418,Sainte-Marie,974,0,Maison,91.0,4,55.553266,-20.901742
2021-1677475,2021-12-22,Vente,323517.5,36,RUE DES STROMBES,1395,97434,97415,Saint-Paul,974,1,Appartement,70.0,4,55.253463,-21.106713
2021-1677477,2021-12-22,Vente,50500.0,8,RUE DU LYCEE,0791,97490,97411,Saint-Denis,974,1,Appartement,20.0,1,55.485374,-20.90798
2021-1677479,2021-12-03,Vente,200000.0,340,RUE RAPHAEL BABET,1180,97480,97412,Saint-Joseph,974,0,Local industriel. commercial ou assimilé,80.0,0,55.625806,-21.379419
2021-1677480,2021-11-29,Vente,35000.0,8,RUE LUC DONAT,0879,97450,97414,Saint-Louis,974,0,Maison,53.0,3,55.409815,-21.281713
2021-1677482,2021-12-07,Vente,29500.0,5,ALL VINCENT SERY,0954,97432,97416,Saint-Pierre,974,0,Maison,63.0,4,55.507208,-21.288161
2021-1677484,2021-11-29,Vente,78000.0,62,RUE HUBERT DELISLE,0650,97421,97414,Saint-Louis,974,0,Maison,67.0,3,55.433466,-21.254995
2021-1677486,2021-12-10,Vente en l'état futur d'achèvement,765000.0,22,RUE DU BOIS DE NEFLES,0190,97400,97411,Saint-Denis,974,1,Appartement,65.0,3,55.457783,-20.88885
2021-1677486,2021-12-10,Vente en l'état futur d'achèvement,765000.0,22,RUE DU BOIS DE NEFLES,0190,97400,97411,Saint-Denis,974,1,Appartement,44.0,2,55.457783,-20.88885
2021-1677486,2021-12-10,Vente en l'état futur d'achèvement,765000.0,22,RUE DU BOIS DE NEFLES,0190,97400,97411,Saint-Denis,974,1,Appartement,65.0,3,55.457783,-20.88885
2021-1677489,2021-11-26,Vente,195000.0,50,RUE LAMBERT,0770,97450,97414,Saint-Louis,974,0,Maison,86.0,4,55.406417,-21.287717
2021-1677491,2021-12-17,Vente,97200.0,413,RUE DU TEMPLE,1848,97440,97409,Saint-André,974,0,Maison,80.0,3,55.668398,-20.966104
2021-1677493,2021-12-15,Vente,283500.0,15,CHE VETIVER,0939,97410,97416,Saint-Pierre,974,0,Maison,139.0,3,55.548526,-21.319736
2021-1677497,2021-12-14,Vente,70000.0,15,ALL DES CRYPTOMERIAS,0054,97433,97421,Salazie,974,0,Maison,49.0,2,55.463573,-21.04616
2021-1677497,2021-12-14,Vente,70000.0,15,ALL DES CRYPTOMERIAS,0054,97433,97421,Salazie,974,0,Maison,49.0,2,55.463573,-21.04616
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Local industriel. commercial ou assimilé,50.0,0,55.358375,-21.210922
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Local industriel. commercial ou assimilé,21.0,0,55.358375,-21.210922
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Local industriel. commercial ou assimilé,21.0,0,55.358375,-21.210922
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Local industriel. commercial ou assimilé,50.0,0,55.358375,-21.210922
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Maison,50.0,2,55.358375,-21.210922
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Maison,92.0,3,55.358375,-21.210922
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Maison,92.0,3,55.358375,-21.210922
2021-1677498,2021-12-16,Vente,182000.0,17,RUE FRANCIS RIVIERE,0125,97425,97401,Les Avirons,974,0,Maison,50.0,2,55.358375,-21.210922
2021-1677499,2021-12-16,Vente,115000.0,44,RUE LOUISE MICHEL,0242,97419,97408,La Possession,974,1,Appartement,50.0,2,55.32183,-20.960617
2021-1677501,2021-12-23,Vente,65835.0,45,CITE PANON,A200,97460,97415,Saint-Paul,974,0,Maison,63.0,3,55.278837,-21.001215
2021-1677501,2021-12-23,Vente,65835.0,2,CITE PANON,A200,97460,97415,Saint-Paul,974,0,Maison,63.0,3,55.279905,-21.002452
2021-1677503,2021-12-15,Vente,130000.0,21,CHE LAW WA,0862,97423,97415,Saint-Paul,974,0,Maison,93.0,4,55.294359,-21.033373
2021-1677506,2021-12-09,Vente,199827.0,5,RUE BLANCHE PIERSON,1633,97410,97416,Saint-Pierre,974,1,Appartement,65.0,3,55.486455,-21.338916
2021-1677507,2021-12-10,Vente,255500.0,104,CHE STEPHANE CD39,0911,97432,97416,Saint-Pierre,974,0,Maison,90.0,3,55.482529,-21.280749
2021-1677510,2021-12-07,Vente,128750.0,10,RUE DES RONCES,1241,97450,97414,Saint-Louis,974,1,Maison,25.0,1,55.414528,-21.286471
2021-1677510,2021-12-07,Vente,128750.0,10,RUE DES RONCES,1241,97450,97414,Saint-Louis,974,1,Maison,76.0,5,55.414528,-21.286471
2021-1677512,2021-12-14,Vente,323405.0,18,CHE LUC HOAREAU,1230,97430,97422,Le Tampon,974,0,Maison,90.0,4,55.495994,-21.269724
2021-1677513,2021-12-10,Vente,1.0,12,ALL ALAIN HUET,1408,97432,97416,Saint-Pierre,974,0,Maison,101.0,4,55.508125,-21.296465
2021-1677513,2021-12-10,Vente,1.0,12,ALL ALAIN HUET,1408,97432,97416,Saint-Pierre,974,0,Maison,190.0,6,55.508125,-21.296465
2021-1677513,2021-12-10,Vente,1.0,12,ALL ALAIN HUET,1408,97432,97416,Saint-Pierre,974,0,Maison,101.0,4,55.508125,-21.296465
2021-1677514,2021-12-15,Vente,777777.0,68,CHE QUATRE ROBINETS,0789,97436,97413,Saint-Leu,974,0,Maison,91.0,3,55.290194,-21.195814
2021-1677518,2021-12-10,Vente,10559.69,26,ALL DES FILAOS MTGAILLA,0684,97400,97411,Saint-Denis,974,0,Maison,35.0,2,55.465767,-20.907867
2021-1677519,2021-12-14,Vente,570000.0,8,CRS DIT CHEMIN RENAUD,0300,97424,97413,Saint-Leu,974,0,Maison,30.0,4,55.3076,-21.19398
2021-1677520,2021-12-10,Vente,9147.0,25,ALL DES POURPIERS     B DE NEF,1146,97490,97411,Saint-Denis,974,0,Maison,51.0,3,55.473972,-20.915631
2021-1677521,2021-12-10,Vente,150520.0,60,CHE DU PITON TRESOR,1115,97417,97411,Saint-Denis,974,1,Appartement,62.0,3,55.430845,-20.89621
2021-1677524,2021-12-23,Vente,145000.0,33,RUE DE L'AVENIR,0117,97417,97411,Saint-Denis,974,0,Maison,64.0,4,55.39983,-20.903329
2021-1677525,2021-12-15,Vente,93000.0,19,AV MAHATMA GANDHI,0696,97441,97420,Sainte-Suzanne,974,1,Appartement,45.0,2,55.633329,-20.926069
2021-1677526,2021-12-21,Vente en l'état futur d'achèvement,213500.0,5109,RUE DESBASSYNS,0248,97438,97418,Sainte-Marie,974,1,Appartement,51.0,2,55.515588,-20.919745
2021-1677528,2021-12-21,Vente,45000.0,6,RUE GUSTAVE FLAUBERT,0645,97400,97411,Saint-Denis,974,1,Appartement,24.0,1,55.459846,-20.891454
2021-1677529,2021-12-13,Vente en l'état futur d'achèvement,104850.0,167,RUE DU GENERAL AILLERET,0951,97430,97422,Le Tampon,974,1,Appartement,24.0,1,55.509673,-21.268263
2021-1677530,2021-12-10,Vente,775490.0,18,AV DES LETCHIS,0905,97434,97415,Saint-Paul,974,0,Maison,70.0,4,55.225555,-21.079737
2021-1677531,2021-12-10,Vente,11333.85,9,CHE DES GRENADIERS,0601,97490,97411,Saint-Denis,974,0,Maison,63.0,3,55.476971,-20.913652
2021-1677532,2021-12-23,Vente,180000.0,2,RUE DES BENITIERS,0158,97434,97415,Saint-Paul,974,1,Appartement,54.0,2,55.25077,-21.105103
2021-1677534,2021-12-10,Vente en l'état futur d'achèvement,255000.0,22,RUE DU BOIS DE NEFLES,0190,97400,97411,Saint-Denis,974,1,Appartement,65.0,3,55.457783,-20.88885
2021-1677537,2021-12-14,Vente,340450.0,42,CHE DE KERVEGUEN,1120,97430,97422,Le Tampon,974,0,Maison,111.0,5,55.515861,-21.290926
2021-1677538,2021-12-10,Vente,12652.59,16,ALL DES FILAOS MTGAILLA,0684,97400,97411,Saint-Denis,974,0,Maison,75.0,5,55.466121,-20.907929
2021-1677539,2021-12-14,Vente,108000.0,3,RUE DES ABEILLES,0354,97432,97416,Saint-Pierre,974,1,Appartement,39.0,2,55.498856,-21.300704
2021-1677540,2021-12-13,Vente,110000.0,71,RUE LORY LES HAUTS,0781,97490,97411,Saint-Denis,974,1,Appartement,80.0,4,55.48232,-20.895421
2021-1677542,2021-12-15,Vente,200000.0,5,CHE PIERRE PAUL CERTAT,0167,97424,97413,Saint-Leu,974,0,Maison,70.0,2,55.301855,-21.19316
2021-1677544,2021-12-13,Vente en l'état futur d'achèvement,220000.0,107,ALL DES SAPHIRS,1338,97400,97411,Saint-Denis,974,1,Appartement,43.0,2,55.44733,-20.893398
2021-1677545,2021-12-11,Vente,220000.0,69,RUE THEO MARIANNE,0490,97431,97406,La Plaine-des-Palmistes,974,0,Maison,96.0,4,55.622369,-21.144699
2021-1677546,2021-12-14,Vente en l'état futur d'achèvement,440000.0,162,CHE DU BOEUF MORT,0049,97419,97408,La Possession,974,0,Maison,20.0,2,55.341114,-20.950862
2021-1677547,2021-12-16,Vente,80000.0,53,CHE ZAIRE,0585,97429,97405,Petite-Île,974,0,Maison,45.0,4,55.551187,-21.336109
2021-1677548,2021-12-14,Vente,297150.0,4,RUE DES SEYCHELLES,1384,97434,97415,Saint-Paul,974,1,Appartement,51.0,2,55.22287,-21.075427
2021-1677549,2021-12-23,Vente,365330.0,72,AV DE LA CROIX DU SUD,0425,97434,97415,Saint-Paul,974,1,Appartement,64.0,3,55.229062,-21.061821
2021-1677550,2021-12-07,Vente,140000.0,5010,RTE N 2 BOURBIER LES BAS,0471,97470,97410,Saint-Benoît,974,1,Appartement,62.0,3,55.702228,-21.019831
2021-1677551,2021-12-22,Vente,55585.0,10,RUE YVES MONTAND,0178,97438,97418,Sainte-Marie,974,2,Local industriel. commercial ou assimilé,25.0,0,55.555574,-20.898453
2021-1677552,2021-12-17,Vente,294000.0,4,RUE DES SEYCHELLES,1384,97434,97415,Saint-Paul,974,1,Appartement,50.0,2,55.22287,-21.075427
2021-1677553,2021-12-20,Vente,290250.0,52,RUE DES MANDARINIERS,1186,97440,97409,Saint-André,974,0,Maison,112.0,4,55.656615,-20.928937
2021-1677554,2021-12-27,Vente,310410.0,10,RUE DE L EST,0510,97400,97411,Saint-Denis,974,1,Appartement,93.0,4,55.454787,-20.876456
2021-1677555,2021-12-14,Vente,143000.0,53,CHE DES PECHERS,1094,97490,97411,Saint-Denis,974,1,Appartement,64.0,3,55.477392,-20.911613
2021-1677556,2021-12-17,Vente en l'état futur d'achèvement,219000.0,5109,RUE DESBASSYNS,0248,97438,97418,Sainte-Marie,974,1,Appartement,51.0,2,55.515588,-20.919745
2021-1677558,2021-12-27,Vente,315000.0,58,RUE NONO ROBERT,0118,97438,97418,Sainte-Marie,974,0,Maison,153.0,5,55.523108,-20.931352
2021-1677560,2021-12-07,Vente,227500.0,42,CHE MERLO,0068,97425,97401,Les Avirons,974,0,Maison,81.0,4,55.327895,-21.236322
2021-1677561,2021-12-21,Vente,160000.0,74,RUE LUCIEN GASPARIN,1242,97430,97422,Le Tampon,974,0,Maison,72.0,3,55.520358,-21.264377
2021-1677562,2021-12-21,Vente,261400.0,103,CHE ROSE PAYET,1740,97430,97422,Le Tampon,974,0,Maison,105.0,5,55.501479,-21.272204
2021-1677565,2021-12-27,Vente,160000.0,15,RUE EMMANUEL TEXER,0173,97419,97408,La Possession,974,3,Appartement,61.0,3,55.33566,-20.928195
2021-1677566,2021-12-14,Vente,130000.0,63,RUE PAUL HERMANN,1470,97430,97422,Le Tampon,974,1,Appartement,40.0,2,55.517483,-21.270261
2021-1677567,2021-12-16,Vente,100000.0,21,RUE BERTIN,0180,97400,97411,Saint-Denis,974,0,Maison,119.0,5,55.447612,-20.887961
2021-1677570,2021-12-23,Vente,254000.0,36,RUE DE LA HUPPE,2009,97411,97415,Saint-Paul,974,1,Appartement,62.0,3,55.319295,-20.983295
2021-1677571,2021-12-23,Vente,204550.0,225,RUE DU MARCHE,0473,97438,97418,Sainte-Marie,974,1,Appartement,42.0,2,55.5266,-20.92137
2021-1677572,2021-12-15,Vente,855000.0,32,RUE DES SABLES (ST GILLES),1301,97434,97415,Saint-Paul,974,0,Maison,102.0,5,55.219292,-21.044777
2021-1677573,2021-12-14,Vente,59400.0,66,BD SAINT FRANCOIS,1261,97400,97411,Saint-Denis,974,1,Appartement,28.0,1,55.461449,-20.899575
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,57.0,2,55.643981,-21.382837
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,35.0,2,55.643981,-21.382837
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,35.0,2,55.643981,-21.382837
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,57.0,2,55.643981,-21.382837
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,35.0,1,55.643981,-21.382837
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,57.0,3,55.643981,-21.382837
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,57.0,2,55.643981,-21.382837
2021-1677574,2021-12-15,Vente,510000.0,118,RUE VICTOR HUGO,1292,97480,97412,Saint-Joseph,974,0,Appartement,35.0,1,55.643981,-21.382837
2021-1677575,2021-12-15,Vente,55000.0,21,RUE LACROIX,0728,97490,97411,Saint-Denis,974,1,Appartement,26.0,1,55.483086,-20.897059
2021-1677576,2021-12-15,Vente,215724.44,4,RUE ALBERTINE BENARD,0063,97450,97414,Saint-Louis,974,0,Maison,96.0,4,55.421567,-21.275729
2021-1677577,2021-12-23,Vente,175000.0,6,RUE OMEGA,1854,97460,97415,Saint-Paul,974,1,Appartement,65.0,3,55.283674,-20.983793
2021-1677579,2021-12-15,Vente,177000.0,119,CHE BOISSY,0240,97430,97422,Le Tampon,974,0,Maison,73.0,3,55.537459,-21.311976
2021-1677580,2021-12-15,Vente,87000.0,81,IMM LES AZALEES,A020,97430,97422,Le Tampon,974,3,Appartement,93.0,5,55.515286,-21.286526
2021-1677581,2021-12-22,Vente,58000.0,31,RUE DU BENJOIN,0202,97430,97422,Le Tampon,974,0,Maison,54.0,3,55.546387,-21.278044
2021-1677581,2021-12-22,Vente,58000.0,31,RUE DU BENJOIN,0202,97430,97422,Le Tampon,974,0,Maison,63.0,5,55.546387,-21.278044
2021-1677582,2021-12-13,Vente,94500.0,112,RTE DU VOLCAN,2100,97418,97422,Le Tampon,974,0,Maison,64.0,4,55.590462,-21.210212
2021-1677583,2021-12-23,Vente,10000.0,92,CHE MONDON,1385,97430,97422,Le Tampon,974,0,Maison,25.0,1,55.494138,-21.262709
2021-1677584,2021-12-21,Vente,25000.0,11,CHE DU TAPAGE,1350,97421,97414,Saint-Louis,974,0,Maison,76.0,4,55.441182,-21.231507
2021-1677585,2021-12-14,Vente,116000.0,5,CHE DE LA PLAINE TAPAGE,1153,97421,97414,Saint-Louis,974,0,Maison,52.0,2,55.442724,-21.228518
2021-1677586,2021-12-15,Vente,210000.0,51,RUE DOMINIQUE GRONDIN,0407,97450,97414,Saint-Louis,974,0,Maison,120.0,4,55.412727,-21.287015
2021-1677587,2021-12-16,Vente,95000.0,18,IMP DES ALOES,0385,97427,97404,L'Étang-Salé,974,9,Local industriel. commercial ou assimilé,313.0,0,55.359785,-21.26257
2021-1677587,2021-12-16,Vente,95000.0,18,IMP DES ALOES,0385,97427,97404,L'Étang-Salé,974,4,Local industriel. commercial ou assimilé,132.0,0,55.359785,-21.26257
2021-1677588,2021-12-16,Vente,85000.0,4,IMP DES AMETHYSTES,0012,97412,97402,Bras-Panon,974,1,Appartement,45.0,2,55.691152,-20.999095
2021-1677589,2021-12-16,Vente,60000.0,4,ALL DES LILAS,0876,97421,97414,Saint-Louis,974,0,Maison,48.0,2,55.444649,-21.276515
2021-1677590,2021-12-16,Vente,182000.0,23,CHE LOUIS FONTAINE,1220,97418,97422,Le Tampon,974,0,Maison,112.0,4,55.543736,-21.234349
2021-1677593,2021-12-21,Vente,42500.0,215,BD JEAN JAURES,0692,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.478972,-20.898884
2021-1677594,2021-12-21,Vente,79900.0,2,IMP DU BOIS DE ROSE,0209,97490,97411,Saint-Denis,974,1,Appartement,19.0,1,55.481074,-20.899424
2021-1677599,2021-12-23,Vente,330000.0,9,ALL DES COCOS,0001,97470,97410,Saint-Benoît,974,0,Maison,151.0,7,55.702871,-21.065631
2021-1677600,2021-12-08,Vente,375000.0,150,RUE AMARYLLIS,0043,97440,97409,Saint-André,974,0,Maison,115.0,4,55.624198,-20.968328
2021-1677601,2021-12-15,Vente,346500.0,27,CHE LIGNE DES BAMBOUS CD28,0413,97432,97416,Saint-Pierre,974,0,Maison,120.0,5,55.491497,-21.299419
2021-1677604,2021-12-22,Vente,82000.0,1,RUE IGNACE RICHARD,0419,97470,97410,Saint-Benoît,974,0,Maison,67.0,3,55.708936,-21.049238
2021-1677605,2021-12-23,Vente,195000.0,85,IMP DES PAILLES EN QUEUE,0765,97437,97410,Saint-Benoît,974,0,Maison,108.0,3,55.722681,-21.077232
2021-1677606,2021-12-15,Vente,200000.0,472,RUE DE LA GARE,0810,97440,97409,Saint-André,974,1,Maison,237.0,8,55.653614,-20.960886
2021-1677609,2021-12-22,Vente,140000.0,65,RUE PIERRE BENOIT DUMAS,0592,97470,97410,Saint-Benoît,974,0,Maison,77.0,5,55.713868,-21.040528
2021-1677612,2021-12-16,Vente,124664.0,28,CHE SUMMER N 1 (ST G LES BNS),1404,97434,97415,Saint-Paul,974,1,Appartement,42.0,1,55.224279,-21.050546
2021-1677612,2021-12-16,Vente,124664.0,28,CHE SUMMER N 1 (ST G LES BNS),1404,97434,97415,Saint-Paul,974,1,Local industriel. commercial ou assimilé,36.0,0,55.224279,-21.050546
2021-1677613,2021-12-23,Vente,125000.0,17,RLE VELIN,0830,97470,97410,Saint-Benoît,974,0,Maison,36.0,4,55.715803,-21.037773
2021-1677614,2021-12-21,Vente,650000.0,6,ILET DANCLAS,B360,97470,97410,Saint-Benoît,974,0,Maison,97.0,4,55.695172,-21.043905
2021-1677614,2021-12-21,Vente,650000.0,6,ILET DANCLAS,B360,97470,97410,Saint-Benoît,974,0,Maison,97.0,4,55.695172,-21.043905
2021-1677614,2021-12-21,Vente,650000.0,6,ILET DANCLAS,B360,97470,97410,Saint-Benoît,974,0,Maison,97.0,4,55.695172,-21.043905
2021-1677616,2021-12-15,Vente,183000.0,12,RUE MANGALON,0960,97460,97415,Saint-Paul,974,1,Appartement,52.0,3,55.27458,-21.009311
2021-1677617,2021-12-14,Vente,285000.0,56,AV EUDOXIE NONGE,0516,97490,97411,Saint-Denis,974,1,Appartement,59.0,3,55.495226,-20.899
2021-1677617,2021-12-14,Vente,285000.0,118,CHE DE BOIS ROUGE,0197,97490,97411,Saint-Denis,974,1,Appartement,34.0,2,55.488586,-20.924518
2021-1677617,2021-12-14,Vente,285000.0,118,CHE DE BOIS ROUGE,0197,97490,97411,Saint-Denis,974,1,Appartement,34.0,2,55.488586,-20.924518
2021-1677617,2021-12-14,Vente,285000.0,118,CHE DE BOIS ROUGE,0197,97490,97411,Saint-Denis,974,1,Appartement,47.0,2,55.488994,-20.924369
2021-1677621,2021-12-17,Vente,350000.0,16,RUE DE LA POSTE ( ST GIL BN),1182,97434,97415,Saint-Paul,974,0,Maison,147.0,6,55.225682,-21.051996
2021-1677625,2021-12-22,Vente,190000.0,274,RUE HUBERT DELISLE,0650,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.451415,-21.269039
2021-1677626,2021-12-22,Vente,342000.0,30,CHE ROSE PAYET,1740,97430,97422,Le Tampon,974,0,Maison,151.0,7,55.499424,-21.276223
2021-1677627,2021-12-15,Vente,75000.0,785,CHE GRAND CANAL,0860,97440,97409,Saint-André,974,0,Maison,98.0,5,55.68895,-20.961259
2021-1677627,2021-12-15,Vente,75000.0,785,CHE GRAND CANAL,0860,97440,97409,Saint-André,974,0,Local industriel. commercial ou assimilé,30.0,0,55.68895,-20.961259
2021-1677628,2021-12-17,Vente,544000.0,6,IMP DES PLUIES D'OR,0631,97427,97404,L'Étang-Salé,974,0,Maison,113.0,5,55.364527,-21.253737
2021-1677628,2021-12-17,Vente,544000.0,6,IMP DES PLUIES D'OR,0631,97427,97404,L'Étang-Salé,974,0,Maison,113.0,5,55.364527,-21.253737
2021-1677628,2021-12-17,Vente,544000.0,6,IMP DES PLUIES D'OR,0631,97427,97404,L'Étang-Salé,974,0,Maison,113.0,5,55.364527,-21.253737
2021-1677628,2021-12-17,Vente,544000.0,6,IMP DES PLUIES D'OR,0631,97427,97404,L'Étang-Salé,974,0,Maison,113.0,5,55.364527,-21.253737
2021-1677629,2021-12-08,Vente,107000.0,1115,AV ILE DE FRANCE,0910,97440,97409,Saint-André,974,0,Maison,112.0,8,55.648458,-20.950583
2021-1677630,2021-10-27,Vente,61000.0,125,ALL DES SAPHIRS,1338,97400,97411,Saint-Denis,974,1,Local industriel. commercial ou assimilé,44.0,0,55.447789,-20.89241
2021-1677631,2021-12-22,Vente,172000.0,26,RUE DE L ABATTOIR,0010,97400,97411,Saint-Denis,974,1,Appartement,64.0,3,55.443835,-20.878704
2021-1677632,2021-12-17,Vente,215000.0,147,CHE LUC HOAREAU,1230,97430,97422,Le Tampon,974,0,Maison,100.0,4,55.50163,-21.264822
2021-1677633,2021-12-17,Vente,750000.0,45,AV DES MARTINS,0992,97460,97415,Saint-Paul,974,1,Appartement,67.0,2,55.26746,-21.025854
2021-1677633,2021-12-17,Vente,750000.0,45,AV DES MARTINS,0992,97460,97415,Saint-Paul,974,1,Appartement,67.0,2,55.26746,-21.025854
2021-1677633,2021-12-17,Vente,750000.0,39,AV DES MARTINS,0992,97460,97415,Saint-Paul,974,1,Appartement,124.0,4,55.26746,-21.025854
2021-1677634,2021-12-22,Vente,102201.33,14,RUE DU FOND MARTIN,0627,97460,97415,Saint-Paul,974,0,Maison,67.0,5,55.266211,-21.040983
2021-1677635,2021-12-17,Vente,173250.0,11,RUE DES SAPOTILLES,0352,97427,97404,L'Étang-Salé,974,0,Maison,90.0,5,55.368633,-21.256765
2021-1677637,2021-12-28,Vente,230000.0,54,RUE DES MANGUIERS,1190,97440,97409,Saint-André,974,0,Maison,92.0,5,55.657366,-20.973857
2021-1677638,2021-12-23,Vente,110000.0,7,CITE ARTISANALE,A003,97470,97410,Saint-Benoît,974,0,Maison,89.0,4,55.719669,-21.047892
2021-1677639,2021-12-16,Vente,330000.0,93,RUE MARIUS ET ARY LEBLOND,0187,97410,97416,Saint-Pierre,974,0,Maison,55.0,4,55.471121,-21.337314
2021-1677640,2021-11-29,Vente,172000.0,8,RUE DES GERANIUMS,0312,97437,97410,Saint-Benoît,974,0,Maison,86.0,4,55.744848,-21.088159
